joint_name,q_value,delta_q,ee_x,ee_y,ee_z,delta_ee_x,delta_ee_y,delta_ee_z,roll,pitch,yaw
jnt1,0.749698767358,0.07500000000000001,0.23435023442222455,-0.21818622253918038,-0.09999126022927624,-0.0636303334992597,-0.10099838356837619,-7.419765449823146e-07,-1.570802746792997,-5.681842349281041e-06,2.39190049935921
jnt1,0.7546987673579999,0.08000000000000002,0.23325637481039763,-0.21935524149768756,-0.09999126881738063,-0.06472419311108663,-0.10216740252688337,-7.505646493766172e-07,-1.5708027216961429,-5.708663838532857e-06,2.3869004993592022
jnt1,0.759698767358,0.08500000000000002,0.23215668380134913,-0.220518776568218,-0.09999127736519786,-0.06582388412013512,-0.10333093759741381,-7.591124666084248e-07,-1.5708026964654953,-5.735359508429738e-06,2.3819004993591926
jnt1,0.7646987673579999,0.09000000000000002,0.23105118888729734,-0.22167679866245524,-0.09999128587251446,-0.06692937903418691,-0.10448895969165105,-7.676197832096054e-07,-1.5708026711016867,-5.7619286919496915e-06,2.376900499359182
jnt1,0.769698767358,0.09500000000000003,0.229939917705557,-0.22282927882990763,-0.09999129433911774,-0.06804065021592726,-0.10564143985910344,-7.760863864891832e-07,-1.5708026456053483,-5.7883707249573035e-06,2.3719004993591697
jnt1,0.7746987673579999,0.10000000000000003,0.2288228980378501,-0.22397618825863094,-0.09999130276479617,-0.06915766988363414,-0.10678834928782675,-7.845120649219162e-07,-1.5708026199771188,-5.814684946203741e-06,2.366900499359156
jnt1,0.779698767358,0.10500000000000004,0.22770015780961012,-0.2251174982759489,-0.09999131114933893,-0.07028041011187414,-0.10792965930514471,-7.928966076764521e-07,-1.5708025942176402,-5.840870698436973e-06,2.3619004993591406
jnt1,0.7846987673579999,0.11000000000000004,0.22657172508928422,-0.22625318034917075,-0.09999131949253648,-0.07140884283220003,-0.10906534137836656,-8.012398052259506e-07,-1.5708025683275548,-5.866927325737237e-06,2.3569004993591243
jnt1,0.789698767358,0.11500000000000005,0.22543762808763193,-0.22738320608630402,-0.09999132779418005,-0.07254293983385232,-0.11019536711549983,-8.09541448792972e-07,-1.5708025423075103,-5.892854177291795e-06,2.351900499359106
jnt1,0.7946987673579999,0.12,0.2242978951570187,-0.22850754723676345,-0.09999133605406249,-0.07368267276446555,-0.11131970826595926,-8.178013312376553e-07,-1.5708025161581578,-5.918650605840625e-06,2.3469004993590863
jnt1,0.7996987673579999,0.125,0.22315255479070895,-0.22962617569207974,-0.09999134427197692,-0.0748280131307753,-0.11243833672127555,-8.2601924566994e-07,-1.5708024898801498,-5.944315964789837e-06,2.3419004993590655
