noise_case,episode,seed,zero_rms_ee,sac_rms_ee,zero_rms_ee_measured,sac_rms_ee_measured,zero_final_ee,sac_final_ee,zero_final_ee_measured,sac_final_ee_measured,zero_rms_hf,sac_rms_hf,zero_smooth,sac_smooth,zero_sat,sac_sat,zero_lim,sac_lim,zero_ncon,sac_ncon,delta_rms_ee,delta_final_ee,delta_rms_hf,delta_sat,delta_lim
delay_only,44,30044,0.005637749883124444,0.0035312610017984147,0.0063045490555336476,0.003950923521563074,0.0010212994131916383,0.0016398865902531438,0.0011267799951662715,0.0015494476414475858,0.0006234008783248848,0.001132413066804985,0.013265028050155073,0.012208066642453736,0.0,0.0,0.0,0.0,0.0,0.0,-0.0021064888813260296,0.0006185871770615055,0.0005090121884801002,0.0,0.0
delay_only,45,30045,0.00608070604043346,0.003586081151301468,0.006717296227097534,0.0037956415439911423,0.0010222344233828885,0.0005164233457405193,0.0011259886945879,0.0005166432201401842,0.0006199212287933642,0.0006364380894278441,0.014143193293617485,0.010792364748982021,0.0,0.0,0.0,0.0,0.0,0.0,-0.0024946248891319924,-0.0005058110776423692,1.6516860634479863e-05,0.0,0.0
delay_only,46,30046,0.0060814326997243534,0.003422894936582846,0.006711500753795968,0.0037166329951617053,0.0011877332107798925,0.0003562123109595788,0.0012790924151995712,0.0003542318938209917,0.0006261838811714677,0.0006153729698262117,0.01413549335775274,0.010275017029985447,0.0,0.0,0.0,0.0,0.0,0.0,-0.0026585377631415073,-0.0008315208998203137,-1.0810911345255974e-05,0.0,0.0
delay_only,47,30047,0.005762681507072468,0.003320465700433651,0.0064217329326465,0.0035316008080405847,0.0015782733033773016,0.0015261580465805566,0.0016456501031081958,0.0014419303865947732,0.000608815623989752,0.0006718643212911508,0.013911358668559259,0.011019299988400774,0.0,0.0,0.0,0.0,0.0,0.0,-0.0024422158066388167,-5.211525679674504e-05,6.304869730139882e-05,0.0,0.0
delay_only,48,30048,0.005814777665713594,0.003219083944702582,0.006459375608771247,0.0035062814624403265,0.0010374110784859628,0.0004704290442087417,0.00114161191445995,0.0005063985063316904,0.0006189233819797402,0.0006342822172083231,0.013653901837299831,0.0100167889206151,0.0,0.0,0.0,0.0,0.0,0.0,-0.002595693721011012,-0.000566982034277221,1.535883522858284e-05,0.0,0.0
delay_only,49,30049,0.006561928238180691,0.004236676703495656,0.007171085106324809,0.004529642387096473,0.0013663704578066335,0.0006596745465590587,0.0014485339862316436,0.0006598976494767295,0.0007210559616155342,0.0009497869062885556,0.015355828387755288,0.012392146865911311,0.0,0.0,0.0,0.0,0.0,0.0,-0.0023252515346850354,-0.0007066959112475748,0.00022873094467302135,0.0,0.0
sensor_delay_filter,0,30000,0.005621412262947943,0.00412284693145716,0.006579909958374791,0.004636968285550743,0.001050819852007468,0.0012515300122943362,0.001622382444948523,0.001402753877447104,0.0007209169341985736,0.0011342635173727427,0.01310659698779839,0.012480955460611213,0.0,0.0,0.0,0.0,0.0,0.0,-0.001498565331490783,0.0002007101602868682,0.0004133465831741691,0.0,0.0
sensor_delay_filter,1,30001,0.006913613710408752,0.004857329751303318,0.007665821058872295,0.005180470137791577,0.010810761993176909,0.011766826053958743,0.01202979776576957,0.009766827805659082,0.003089177129503005,0.0023797760792147607,0.026906907833598417,0.025045062585570977,0.0,0.0,0.0,0.0,0.0,0.0,-0.002056283959105434,0.000956064060781834,-0.0007094010502882442,0.0,0.0
sensor_delay_filter,2,30002,0.03392259574236752,0.029879828964479663,0.03310918432323851,0.02778814238246249,0.024169950924574156,0.1578382047028116,0.057510474155975974,0.1534609445564637,0.025690795358585112,0.022941557817952294,0.11973978341615898,0.2449323070111634,0.0,0.0,0.008,0.008,0.0,0.0,-0.004042766777887858,0.13366825377823743,-0.002749237540632818,0.0,0.0
sensor_delay_filter,3,30003,0.005908376566815671,0.00423390675172652,0.006855348562184078,0.004679879969867344,0.0012903792384304834,0.0008974834884441918,0.0016748804878234129,0.00109330907415806,0.0007055397220577714,0.0010625911017678863,0.01422812762099001,0.012653642249127331,0.0,0.0,0.0,0.0,0.0,0.0,-0.0016744698150891503,-0.0003928957499862916,0.00035705137971011496,0.0,0.0
sensor_delay_filter,4,30004,0.006335794556170168,0.004202958588989769,0.007174306782725723,0.004699252555683729,0.0011325450688104688,0.002131412993644117,0.0012329243833325459,0.0023928572224121694,0.001729904485516072,0.0010388829684797943,0.01563324022110029,0.013544937411711196,0.0,0.0,0.0,0.0,0.0,0.0,-0.0021328359671803987,0.0009988679248336483,-0.0006910215170362777,0.0,0.0
sensor_delay_filter,5,30005,0.006191345071375793,0.004713630740970977,0.007104483308226543,0.005097595884548444,0.0006616984672775716,0.001047959475231511,0.0009037911134418337,0.0006702826849957998,0.0007273484322352043,0.0010397876976448216,0.01377471669832733,0.013005116413012005,0.0,0.0,0.0,0.0,0.0,0.0,-0.0014777143304048161,0.0003862610079539394,0.0003124392654096173,0.0,0.0
sensor_delay_filter,6,30006,0.005515012246486154,0.0036622143150601186,0.00646279268431434,0.003962932438463525,0.0008005692287552744,0.0029896422549358483,0.0014853437141508549,0.003383905333332165,0.000804631452907712,0.0007561687759066637,0.012943997107172294,0.012997850418881726,0.0,0.0,0.0,0.0,0.0,0.0,-0.0018527979314260355,0.002189073026180574,-4.8462677001048305e-05,0.0,0.0
sensor_delay_filter,7,30007,0.005919085196763304,0.004382538613175683,0.0067965886876960166,0.004806384625810219,0.0008064484067649312,0.0010358317722617932,0.0012264206622356196,0.0009528069642028837,0.0007012073601918847,0.0013136534957083068,0.013668038028520721,0.013057660663907796,0.0,0.0,0.0,0.0,0.0,0.0,-0.0015365465835876207,0.00022938336549686205,0.0006124461355164221,0.0,0.0
sensor_delay_filter,8,30008,0.005875705673720554,0.004232897992520554,0.006815639754868057,0.004699345853153663,0.0008515172831241163,0.0009910749167014712,0.0013287697475303781,0.0010394533721083392,0.0008325779414290197,0.0011707655911668386,0.013573877974344829,0.012465068525219804,0.0,0.0,0.0,0.0,0.0,0.0,-0.0016428076812000005,0.00013955763357735497,0.0003381876497378189,0.0,0.0
sensor_delay_filter,9,30009,0.005905748323682594,0.004178125790364235,0.0067989762087582355,0.004729088602858657,0.003157950184216949,0.0012593947246148222,0.003435555847558979,0.0012166000857958155,0.001427313573550598,0.0015019508239512212,0.016642093256521537,0.013107562834044342,0.0,0.0,0.0,0.0,0.0,0.0,-0.001727622533318359,-0.0018985554596021269,7.463725040062321e-05,0.0,0.0
sensor_delay_filter,10,30010,0.006220934904712746,0.004903639138596502,0.0071487213463617095,0.005487159695093872,0.00139960294055982,0.0004224130406248506,0.0019059573317291125,0.0007414559369943321,0.0007324504980873884,0.001361319669026414,0.014827630480041147,0.013218630664962833,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013172957661162438,-0.0009771898999349693,0.0006288691709390256,0.0,0.0
sensor_delay_filter,11,30011,0.008299740129568899,0.007667172345784309,0.008857703138919587,0.007997643258007224,0.00951653226118688,0.005236689669466545,0.01587104924496757,0.0060647508633107005,0.004700446634460182,0.005174314834928795,0.03002048149132846,0.025865592012671065,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006325677837845899,-0.004279842591720336,0.00047386820046861275,0.0,0.0
sensor_delay_filter,12,30012,0.006197649403793494,0.004156735193335957,0.007093656957654498,0.004532008072414883,0.0014317849387524427,0.001995249069385092,0.001994363827510746,0.002378943936969615,0.0014924824205904703,0.0008681831368487681,0.015325536831984277,0.012946341419049646,0.0,0.0,0.0,0.0,0.0,0.0,-0.0020409142104575364,0.0005634641306326493,-0.0006242992837417022,0.0,0.0
sensor_delay_filter,13,30013,0.03995587127317878,0.005748490709067255,0.0381087671258761,0.005799472075419081,0.12627898150717787,0.022016259714354072,0.1737833682196355,0.016689802369443164,0.0299446232996952,0.0035337116814233623,0.24015557846950056,0.03875334401920638,0.0,0.0,0.01,0.0,0.0,0.0,-0.03420738056411153,-0.1042627217928238,-0.02641091161827184,0.0,-0.01
sensor_delay_filter,14,30014,0.005874230927998806,0.004486313284340773,0.006765224985359015,0.004893906827322813,0.002674760414559148,0.002448866624476603,0.0030278616604655236,0.0027144998796976697,0.0013412042921182937,0.0014876796548045183,0.01583709885365872,0.014382234200374032,0.0,0.0,0.0,0.0,0.0,0.0,-0.001387917643658033,-0.00022589379008254497,0.00014647536268622466,0.0,0.0
sensor_delay_filter,15,30015,0.006895386312742665,0.035483781719363984,0.007556270224820277,0.032694174876431586,0.01735328539417686,0.20508706031719298,0.014872332128392125,0.16698210526646884,0.0031087381544141557,0.029380092211321998,0.03407004868129874,0.31233738805282313,0.0,0.0,0.0,0.008,0.0,0.0,0.02858839540662132,0.18773377492301613,0.026271354056907843,0.0,0.008
sensor_delay_filter,16,30016,0.04085774047082875,0.036208722042709265,0.037633430243690695,0.03285846873443076,0.22806884959164983,0.23172899555358606,0.19541017235553848,0.1966193165459403,0.0326040002826764,0.028979085238102057,0.3499597292448005,0.34525507454633964,0.0,0.0,0.010330578512396695,0.008,0.0,0.0,-0.004649018428119482,0.0036601459619362287,-0.00362491504457434,0.0,-0.0023305785123966943
sensor_delay_filter,17,30017,0.05734861051844545,0.006848257930244085,0.054123337174722,0.007199777445048034,0.24412230582432154,0.01576685314923887,0.14736675465689525,0.006816360452571518,0.04589420995512906,0.004100791555746149,0.40790572890597226,0.03488755276319963,0.008928571428571428,0.0,0.011160714285714286,0.0,0.0,0.0,-0.05050035258820136,-0.22835545267508267,-0.04179341839938291,-0.008928571428571428,-0.011160714285714286
sensor_delay_filter,18,30018,0.006009344267968079,0.004068976687533633,0.006913909777295247,0.0044364311644543835,0.0014797293067652804,0.002169350187766967,0.0014364412286546556,0.0020962131578899077,0.0013912272400468015,0.0009732238964338745,0.015200226012254583,0.01311228480912693,0.0,0.0,0.0,0.0,0.0,0.0,-0.0019403675804344463,0.0006896208810016865,-0.0004180033436129271,0.0,0.0
sensor_delay_filter,19,30019,0.006066192254020407,0.01995265213541693,0.006892972480180244,0.019355629674400937,0.003988780867097975,0.050125133548950596,0.006534311925601523,0.07562962282743334,0.001800334136361395,0.014662570848726684,0.017752523488441647,0.1062339662721738,0.0,0.0,0.0,0.0,0.0,0.0,0.013886459881396522,0.04613635268185262,0.01286223671236529,0.0,0.0
sensor_delay_filter,20,30020,0.00599706235778383,0.004934038809414239,0.006875904650437266,0.005221407585737499,0.004148045141531839,0.01433666978372517,0.003861399504021164,0.013771586734436904,0.0016923452834904918,0.002686810798159728,0.01801227751548751,0.028333262569106676,0.0,0.0,0.0,0.0,0.0,0.0,-0.0010630235483695917,0.01018862464219333,0.0009944655146692362,0.0,0.0
sensor_delay_filter,21,30021,0.006398569774934731,0.004713153864806994,0.0073135092262852025,0.005167406218128854,0.0014959672024580644,0.0014864151538106472,0.002002402089282106,0.0015310079064273761,0.0007097622381557942,0.0008677174747682807,0.01536966098607121,0.01364964801117198,0.0,0.0,0.0,0.0,0.0,0.0,-0.001685415910127737,-9.552048647417169e-06,0.00015795523661248654,0.0,0.0
sensor_delay_filter,22,30022,0.0060047474648208254,0.004443456927426032,0.006925083799250336,0.004963622788399124,0.0008450963172235477,0.001305499800058062,0.0008888791811780856,0.0010742377715914377,0.000748191772477857,0.0010775408533801132,0.013864174678444422,0.013035787537899565,0.0,0.0,0.0,0.0,0.0,0.0,-0.0015612905373947935,0.0004604034828345143,0.0003293490809022562,0.0,0.0
sensor_delay_filter,23,30023,0.006671799399400244,0.004671562754649766,0.007458751487580483,0.005236428830992631,0.001948013438789686,0.0005191007262505235,0.0023943248275854214,0.00048712724290065555,0.0018541831435331141,0.0014162755802752133,0.01717494555750615,0.013073306709188198,0.0,0.0,0.0,0.0,0.0,0.0,-0.0020002366447504777,-0.0014289127125391625,-0.0004379075632579008,0.0,0.0
sensor_delay_filter,24,30024,0.006976280818790334,0.013970503417660424,0.007819385155250356,0.013615931346139297,0.004275500525289554,0.060118892347136715,0.0019084726549046596,0.04276333079357044,0.0021296615334579242,0.01099616723982206,0.019982552989499712,0.09921044008066916,0.0,0.0,0.0,0.0,0.0,0.0,0.00699422259887009,0.05584339182184716,0.008866505706364134,0.0,0.0
sensor_delay_filter,25,30025,0.0064117099157568296,0.004520100685469709,0.007275212224780243,0.004888101017919035,0.002309071814302461,0.0009172270939309331,0.002129840872552183,0.0012396085048523313,0.0012409449782674249,0.0008910673247050987,0.016497556847009997,0.012710793169749334,0.0,0.0,0.0,0.0,0.0,0.0,-0.0018916092302871208,-0.0013918447203715282,-0.0003498776535623262,0.0,0.0
sensor_delay_filter,26,30026,0.006239770799443449,0.004482524057190082,0.007169558819470604,0.004699941440733201,0.0010143590614554961,0.001444759211893379,0.0014079628652718175,0.001641512664005927,0.0008338684341473554,0.0007192857980384823,0.014390629159744962,0.012705680525122186,0.0,0.0,0.0,0.0,0.0,0.0,-0.001757246742253367,0.0004304001504378829,-0.00011458263610887316,0.0,0.0
sensor_delay_filter,27,30027,0.006611184074030039,0.0047268680913767,0.007464167045346141,0.005066262555124858,0.0014762037936218574,0.0006699611240393072,0.0010624697835136753,0.0007749580167135255,0.0013041410122729147,0.0008994478462634707,0.015918901928875604,0.012432965020501816,0.0,0.0,0.0,0.0,0.0,0.0,-0.001884315982653339,-0.0008062426695825502,-0.00040469316600944395,0.0,0.0
sensor_delay_filter,28,30028,0.0059095471389609055,0.004358205188490862,0.006874584362226645,0.004534353099412542,0.001071016295459562,0.002585857561155469,0.0012505625467500703,0.0024534643911766655,0.0007193908263519891,0.0009060432685420769,0.014057494053587919,0.013823892384918244,0.0,0.0,0.0,0.0,0.0,0.0,-0.0015513419504700433,0.001514841265695907,0.00018665244219008776,0.0,0.0
sensor_delay_filter,29,30029,0.030107173971936525,0.005048350762012761,0.028449388517665018,0.005385767962730541,0.1401997486756302,0.015105902750832383,0.08680415254176363,0.012907374212576692,0.025133652251177536,0.0028723034054158685,0.22492573687344652,0.029450878145929123,0.0,0.0,0.008,0.0,0.0,0.0,-0.025058823209923763,-0.12509384592479783,-0.02226134884576167,0.0,-0.008
sensor_delay_filter,30,30030,0.0062107723925757296,0.004659431509869907,0.007031929721477591,0.005250373863076917,0.0014130823278068094,0.0020345495104931665,0.0024593347205111816,0.002939244584752989,0.0017668164148558689,0.0019274727932978857,0.015720561212034256,0.014890305188596208,0.0,0.0,0.0,0.0,0.0,0.0,-0.0015513408827058225,0.000621467182686357,0.00016065637844201678,0.0,0.0
sensor_delay_filter,31,30031,0.0060026044103253205,0.004273586105658922,0.006963033893875064,0.004719702338972998,0.0011840775186539164,0.0013631282915575083,0.0013628601156677202,0.0014345070201147061,0.0006912994695663627,0.0009390232821125714,0.014045061463889782,0.012576737282570291,0.0,0.0,0.0,0.0,0.0,0.0,-0.0017290183046663986,0.00017905077290359186,0.00024772381254620863,0.0,0.0
sensor_delay_filter,32,30032,0.027476844339351013,0.015836903484919562,0.025629214910353863,0.01518951703972743,0.14193326994721756,0.06591938028411151,0.1351101870453093,0.0729910695384006,0.02176667521545775,0.011840696866587914,0.22184943287934,0.11084287834539014,0.0,0.0,0.004,0.0,0.0,0.0,-0.01163994085443145,-0.07601388966310604,-0.009925978348869838,0.0,-0.004
sensor_delay_filter,33,30033,0.010900202737457725,0.0043246502348508785,0.01102428590390877,0.00473652303267869,0.03884383800627915,0.0016329428608691885,0.02964424810495407,0.0013506264647134758,0.007664298691578581,0.0014739273553721775,0.06729621190692642,0.013362562558175941,0.0,0.0,0.0,0.0,0.0,0.0,-0.006575552502606846,-0.03721089514540996,-0.006190371336206403,0.0,0.0
sensor_delay_filter,34,30034,0.006299765756695412,0.0045638692724904485,0.007169699301755935,0.004978975484301894,0.0011937068454239712,0.0013224481608113932,0.0015163605947477608,0.0010030711256243518,0.0007332548812099035,0.0008296775252377877,0.014667223852806595,0.013004216842724133,0.0,0.0,0.0,0.0,0.0,0.0,-0.0017358964842049632,0.00012874131538742205,9.642264402788428e-05,0.0,0.0
sensor_delay_filter,35,30035,0.005959972050323707,0.004363747096728744,0.0068899678679838,0.004817569290388608,0.002565848866784977,0.0031228131129797916,0.002940733859739859,0.003616994347540229,0.0014207992195397197,0.0013918245275597529,0.01626813585448391,0.014904001007315138,0.0,0.0,0.0,0.0,0.0,0.0,-0.0015962249535949628,0.0005569642461948146,-2.8974691979966787e-05,0.0,0.0
sensor_delay_filter,36,30036,0.05049020622215924,0.06391603791128092,0.047684353313484085,0.06075113539791785,0.20421371676179537,0.2347293291828569,0.12028201445567978,0.1254531168686998,0.04089911677744991,0.05035648034068266,0.34480357912162607,0.4164439990493071,0.0051813471502590676,0.007228915662650603,0.0025906735751295338,0.012048192771084338,0.0,0.0,0.013425831689121683,0.030515612421061544,0.009457363563232749,0.002047568512391535,0.009457519195954804
sensor_delay_filter,37,30037,0.006216508770211772,0.0047119984967204116,0.007115410708839333,0.005110339174273007,0.0008176167860190455,0.0025674423009320125,0.0009758637333617867,0.0026464489535568893,0.0010160501820380289,0.0013055918599218046,0.014422274052261153,0.014664441824032478,0.0,0.0,0.0,0.0,0.0,0.0,-0.0015045102734913603,0.0017498255149129669,0.00028954167788377574,0.0,0.0
sensor_delay_filter,38,30038,0.006058390912514459,0.004334184472718998,0.006978188260698064,0.004551990142213906,0.000728960589367039,0.002654982865628803,0.0010587042908795222,0.0035411174233059106,0.0009897723968335334,0.0012040756404082685,0.014081562392111394,0.014034430452401398,0.0,0.0,0.0,0.0,0.0,0.0,-0.0017242064397954612,0.0019260222762617642,0.00021430324357473514,0.0,0.0
sensor_delay_filter,39,30039,0.0058956917351341885,0.008805504619948109,0.006817094918477315,0.0089483655434445,0.002168950245162997,0.011730197227429455,0.002522523183391771,0.022864316394838147,0.0016857970653154305,0.006111488013021138,0.015882796449629612,0.03643972537111951,0.0,0.0,0.0,0.0,0.0,0.0,0.0029098128848139204,0.009561246982266458,0.004425690947705708,0.0,0.0
sensor_delay_filter,40,30040,0.0064276838561805015,0.004752627631118631,0.007309672290472669,0.0051349335087733745,0.0015870175574016884,0.0016593461215516434,0.0020037206272743475,0.0017923931021080902,0.001052646157069174,0.0011098169535019749,0.015558933168888994,0.014023487020004315,0.0,0.0,0.0,0.0,0.0,0.0,-0.0016750562250618705,7.232856414995503e-05,5.7170796432800836e-05,0.0,0.0
sensor_delay_filter,41,30041,0.005281245173884325,0.003616567050276225,0.006282505015835715,0.0037565228806403037,0.0010112389478879843,0.0011519014505824363,0.0012311135815027243,0.0011335170723908783,0.0006694144278732882,0.0007148843882429906,0.012556122150392597,0.010716475655514406,0.0,0.0,0.0,0.0,0.0,0.0,-0.0016646781236081,0.00014066250269445199,4.5469960369702404e-05,0.0,0.0
sensor_delay_filter,42,30042,0.0059293227712945125,0.004126592170390781,0.006834556230085007,0.004408808743790662,0.0028519716247882906,0.0042908296716027035,0.002229545960980147,0.005274793686848037,0.0019607450651490345,0.0016751493995292163,0.016590803075891905,0.015841642839669958,0.0,0.0,0.0,0.0,0.0,0.0,-0.001802730600903732,0.001438858046814413,-0.0002855956656198182,0.0,0.0
sensor_delay_filter,43,30043,0.006028080564049877,0.0045431928753432,0.006934343569794442,0.005054064980814413,0.0015297254336335058,0.0016836022782577157,0.0019299730586352884,0.0025746625893735228,0.0010993350245070913,0.0016790209789365167,0.015065435630682274,0.01425252569516805,0.0,0.0,0.0,0.0,0.0,0.0,-0.0014848876887066766,0.00015387684462420982,0.0005796859544294254,0.0,0.0
sensor_delay_filter,44,30044,0.009706070900960607,0.033905537544034886,0.009852638614278236,0.03187280197707256,0.04051925217772748,0.149731324101763,0.03531585063560086,0.15991447031613165,0.006653750383964578,0.02651763227600099,0.0671362749794783,0.2462483383841162,0.0,0.0,0.0,0.014,0.0,0.0,0.024199466643074277,0.10921207192403554,0.01986388189203641,0.0,0.014
sensor_delay_filter,45,30045,0.006141026302037494,0.01058144851797082,0.007006051702812973,0.01060239154572386,0.0035158590605424353,0.02253478649233656,0.004172635796073921,0.03177277752604059,0.001622310151491444,0.00766695073261476,0.017632878882829384,0.05098520200217213,0.0,0.0,0.0,0.0,0.0,0.0,0.004440422215933325,0.019018927431794126,0.0060446405811233166,0.0,0.0
sensor_delay_filter,46,30046,0.006016983880387675,0.004417078117962705,0.006943234739189227,0.004948542307063042,0.0008066002718451929,0.0015860796165140757,0.0005832407141468066,0.001262506008906841,0.0012562001079599984,0.001501984582130259,0.014217067651062981,0.013745330585136571,0.0,0.0,0.0,0.0,0.0,0.0,-0.00159990576242497,0.0007794793446688828,0.00024578447417026054,0.0,0.0
sensor_delay_filter,47,30047,0.032163329371645843,0.02609634042432648,0.03136352031986993,0.025422188542632434,0.018656167766243816,0.05162182072850234,0.06935720809937161,0.016331300488404307,0.024870832885119227,0.02091598430535556,0.10831532053189226,0.12368186856064756,0.0,0.0,0.008,0.0,0.0,0.0,-0.006066988947319364,0.03296565296225852,-0.003954848579763668,0.0,-0.008
sensor_delay_filter,48,30048,0.005531512127290739,0.004095143456661003,0.006500202149521597,0.004481957023549355,0.0010505983055428408,0.002260392514497231,0.0010686835047521823,0.0013843671417373405,0.0006826260080926501,0.0011213082861358129,0.013248668275348232,0.013461362732960357,0.0,0.0,0.0,0.0,0.0,0.0,-0.0014363686706297361,0.00120979420895439,0.00043868227804316274,0.0,0.0
sensor_delay_filter,49,30049,0.06691104157767468,0.057912899859723733,0.06321619433523996,0.05464419397897168,0.25261817343632514,0.2418649169699183,0.14562254022542262,0.14691637013880676,0.053860281507398744,0.046584997284876715,0.4380290543862174,0.40753748650218236,0.010899182561307902,0.009302325581395349,0.0027247956403269754,0.011627906976744186,0.0,0.0,-0.008998141717950943,-0.010753256466406846,-0.0072752842225220285,-0.0015968569799125528,0.00890311133641721
actuator_noise_only,0,30000,0.006710841908700053,0.0038502365650008243,0.006710841908700053,0.0038502365650008243,0.0013233436990011454,0.0011478521305653363,0.0013233436990011454,0.0011478521305653363,0.0007329108699601827,0.0006334724705799388,0.014992683929190065,0.011168874218142683,0.0,0.0,0.0,0.0,0.0,0.0,-0.002860605343699229,-0.00017549156843580912,-9.943839938024392e-05,0.0,0.0
actuator_noise_only,1,30001,0.006996339393978744,0.004273615889142662,0.006996339393978744,0.004273615889142662,0.0026326092280536764,0.002334502795505692,0.0026326092280536764,0.002334502795505692,0.0007833223660417385,0.0007565006511047889,0.01639828895211524,0.013094137334480328,0.0,0.0,0.0,0.0,0.0,0.0,-0.0027227235048360816,-0.0002981064325479842,-2.68217149369496e-05,0.0,0.0
actuator_noise_only,2,30002,0.006830842421480133,0.004259263837764091,0.006830842421480133,0.004259263837764091,0.0014670878702610001,0.00163423433952399,0.0014670878702610001,0.00163423433952399,0.0008158069418249755,0.0006811417642158407,0.015637535977687564,0.012292065027703792,0.0,0.0,0.0,0.0,0.0,0.0,-0.0025715785837160422,0.00016714646926298976,-0.00013466517760913482,0.0,0.0
actuator_noise_only,3,30003,0.0066071752791647285,0.003722116875016362,0.0066071752791647285,0.003722116875016362,0.0012843021224758647,0.0007905663384010524,0.0012843021224758647,0.0007905663384010524,0.0007650186193375198,0.0006440496290124405,0.015018958367676995,0.011014599242422096,0.0,0.0,0.0,0.0,0.0,0.0,-0.0028850584041483665,-0.0004937357840748123,-0.00012096899032507926,0.0,0.0
actuator_noise_only,4,30004,0.006744686670056789,0.0038397042571273908,0.006744686670056789,0.0038397042571273908,0.0023933204205507683,0.002195941872349205,0.0023933204205507683,0.002195941872349205,0.0008235874612976432,0.0006847471079719649,0.015923041179222903,0.012282566763186618,0.0,0.0,0.0,0.0,0.0,0.0,-0.0029049824129293985,-0.00019737854820156336,-0.00013884035332567828,0.0,0.0
actuator_noise_only,5,30005,0.00711282674934474,0.004146905968092433,0.00711282674934474,0.004146905968092433,0.0011732427997218403,0.001169729118271166,0.0011732427997218403,0.001169729118271166,0.0007579655495699155,0.0006509642802878634,0.015728710653246214,0.012117761017702091,0.0,0.0,0.0,0.0,0.0,0.0,-0.002965920781252307,-3.5136814506742282e-06,-0.00010700126928205207,0.0,0.0
actuator_noise_only,6,30006,0.006395592484995107,0.003542593115601501,0.006395592484995107,0.003542593115601501,0.0014918616042290658,0.0015973106751987725,0.0014918616042290658,0.0015973106751987725,0.0007712124584571942,0.000641305250131381,0.015063350723810534,0.011515998389617749,0.0,0.0,0.0,0.0,0.0,0.0,-0.0028529993693936057,0.00010544907096970675,-0.00012990720832581316,0.0,0.0
actuator_noise_only,7,30007,0.006774248351895985,0.003938148796703421,0.006774248351895985,0.003938148796703421,0.0015572101917199553,0.000491536141919424,0.0015572101917199553,0.000491536141919424,0.0007513288450723669,0.0006514993311388576,0.015712213079759868,0.01131441230182482,0.0,0.0,0.0,0.0,0.0,0.0,-0.0028360995551925637,-0.0010656740498005313,-9.982951393350931e-05,0.0,0.0
actuator_noise_only,8,30008,0.006578524824959269,0.0037158105320779728,0.006578524824959269,0.0037158105320779728,0.0018002289866624035,0.0013764792497749324,0.0018002289866624035,0.0013764792497749324,0.0007196475289072673,0.0006715406582844542,0.015417552867283992,0.011639908479780836,0.0,0.0,0.0,0.0,0.0,0.0,-0.002862714292881296,-0.00042374973688747114,-4.810687062281312e-05,0.0,0.0
actuator_noise_only,9,30009,0.0067490766192442675,0.0038969063021710025,0.0067490766192442675,0.0038969063021710025,0.0013453987322565187,0.0016913589239041934,0.0013453987322565187,0.0016913589239041934,0.000726876560076403,0.0006715358089104368,0.015191870343215109,0.012217072011232823,0.0,0.0,0.0,0.0,0.0,0.0,-0.002852170317073265,0.0003459601916476747,-5.53407511659662e-05,0.0,0.0
actuator_noise_only,10,30010,0.006986576110577193,0.003952362507450294,0.006986576110577193,0.003952362507450294,0.0014512036882932317,0.0010586401845880614,0.0014512036882932317,0.0010586401845880614,0.0007103673047302686,0.000625529250582319,0.015693877009663196,0.011581698672577656,0.0,0.0,0.0,0.0,0.0,0.0,-0.003034213603126899,-0.0003925635037051703,-8.483805414794964e-05,0.0,0.0
actuator_noise_only,11,30011,0.0066025962012797165,0.003919109584136334,0.0066025962012797165,0.003919109584136334,0.000884843123021833,0.0004819714169429498,0.000884843123021833,0.0004819714169429498,0.0007815620543092542,0.0007344927345238014,0.014597425484901862,0.010870967343200547,0.0,0.0,0.0,0.0,0.0,0.0,-0.002683486617143382,-0.0004028717060788832,-4.7069319785452844e-05,0.0,0.0
actuator_noise_only,12,30012,0.006919505094969803,0.004055098628385599,0.006919505094969803,0.004055098628385599,0.0016351727208725353,0.0012076118025256802,0.0016351727208725353,0.0012076118025256802,0.0007891227798183491,0.0007191752028477987,0.016055855080973784,0.012085202205943307,0.0,0.0,0.0,0.0,0.0,0.0,-0.0028644064665842043,-0.00042756091834685516,-6.994757697055033e-05,0.0,0.0
actuator_noise_only,13,30013,0.0065176690519064395,0.00369331053979646,0.0065176690519064395,0.00369331053979646,0.0008997967667583596,0.002001946252838389,0.0008997967667583596,0.002001946252838389,0.000854743897316106,0.0008280805360169342,0.014483449983847055,0.012079598452842854,0.0,0.0,0.0,0.0,0.0,0.0,-0.0028243585121099793,0.0011021494860800293,-2.66633612991718e-05,0.0,0.0
actuator_noise_only,14,30014,0.006663012085181381,0.0037986686151745184,0.006663012085181381,0.0037986686151745184,0.0019409223949816534,0.001327279885266317,0.0019409223949816534,0.001327279885266317,0.000726355071682725,0.0006331382830656572,0.01570305114332654,0.011710446512687373,0.0,0.0,0.0,0.0,0.0,0.0,-0.002864343470006863,-0.0006136425097153363,-9.321678861706783e-05,0.0,0.0
actuator_noise_only,15,30015,0.006574055593007229,0.0037468928323326363,0.006574055593007229,0.0037468928323326363,0.0016130868634845336,0.0014303768555640793,0.0016130868634845336,0.0014303768555640793,0.0007357598521034108,0.000705364532339377,0.01529832909588627,0.011761706677224695,0.0,0.0,0.0,0.0,0.0,0.0,-0.0028271627606745926,-0.0001827100079204542,-3.0395319764033838e-05,0.0,0.0
