time,x_des,x_dot_des,x,x_dot,y_des,y_dot_des,y,y_dot,z_des,z_dot_des,z,z_dot,roll_des,pitch_des,roll,pitch,yaw,roll_rate,pitch_rate,e_x,e_y,e_z,e_norm,e_roll,e_pitch,e_5d_norm,ee_hf_norm,q_jnt1,qdot_jnt1,q_act1,qdot_act1,q_jnt2,qdot_jnt2,q_act2,qdot_act2,q_jnt3,qdot_jnt3,q_act3,qdot_act3,q_jnt4,qdot_jnt4,q_act4,qdot_act4,tau_bias_jnt1,tau_bias_jnt2,tau_bias_jnt3,tau_bias_jnt4,tau_task_jnt1,tau_task_jnt2,tau_task_jnt3,tau_task_jnt4,tau_jnt_cmd1,tau_jnt_cmd2,tau_jnt_cmd3,tau_jnt_cmd4,tau_act_ideal_1,tau_act_ideal_2,tau_act_ideal_3,tau_act_ideal_4,tau_act_out_1,tau_act_out_2,tau_act_out_3,tau_act_out_4,tau_after_delay_q2,tau_after_delay_q3,tau_after_delay_q4,tau_compliant_q2,tau_compliant_q3,tau_compliant_q4,tau_after_hysteresis_q2,tau_after_hysteresis_q3,tau_after_hysteresis_q4,tau_after_deadzone_q2,tau_after_deadzone_q3,tau_after_deadzone_q4,tau_after_backlash_q2,tau_after_backlash_q3,tau_after_backlash_q4,tau_loss_q2,tau_loss_q3,tau_loss_q4,tau_hys_q2,tau_hys_q3,tau_hys_q4,hys_z_q2,hys_z_q3,hys_z_q4,tau_elastic_err_q2,tau_elastic_err_q3,tau_elastic_err_q4,lambda_dls,rp_weight,control_mode,cond_J,sigma_min_J,sigma1,sigma2,sigma3,sigma4,qdot_task_cmd1,qdot_task_cmd2,qdot_task_cmd3,qdot_task_cmd4,saturation_flag,joint_limit_viol_flag,actuator_limit_viol_flag,ncon
1.6,0.06272432639999978,-0.15925247999999978,0.06095991447631286,-0.1681811777871728,-0.31236540416000014,-0.09555148799999985,-0.3069099236435797,-0.09036130765459986,-0.13745513472000004,-0.03185049599999995,-0.13366983014259795,-0.030271269710270828,-1.5708031067720762,-5.264885037714606e-06,-1.5707994871544637,0.044498782252164304,1.7668718295238024,5.06023888886748e-06,0.11692887964607016,0.001764411923686919,-0.005455480516420419,-0.0037853045774020877,0.006870512924461504,-3.619617612748982e-06,-0.04450404713720202,0.045031257727684265,0.0002376109769065648,1.3747275853713519,0.5834419527416165,2.5777747085454754,1.094015511916124,1.3861103845841287,0.18184057066990478,9.240383210606412,1.21226874469184,1.405935889100181,-0.3075263550176607,4.6863935929540546,-1.0250976430969687,-0.305040392020811,-0.008756069678217796,-1.0167975533327893,-0.02918567056507963,0.021247188374513802,-6.8428836113082205,-1.0943009232369976,0.05797017117505532,-0.04414043304089386,0.11788705347080508,-0.11843634056466618,-0.004683222852287255,-0.022893244666380055,-6.724996557837415,-1.2127372638016638,0.05328694832276806,-0.012208967380580483,-1.0087494836756123,-0.3638211791404991,0.015986084496830418,-0.012208967380580483,-1.0109984841617217,-0.35984645622771716,0.01699907497602688,-1.0087494836756123,-0.3638211791404991,0.015986084496830418,-1.0087494836756123,-0.3638211791404991,0.015986084496830418,-1.0087862154170297,-0.36387155387081416,0.015981524128449182,-1.0077862154170298,-0.36287155387081416,0.014981524128449181,-1.0077862154170298,-0.36287155387081416,0.014981524128449181,0.00321226874469184,-0.003025097643096969,-0.0020175508475776993,3.673174141735203e-05,5.0374730315031177e-05,4.560368381236789e-06,0.036731741417352026,0.050374730315031174,0.004560368381236789,0.0,0.0,0.0,0.12,0.065,jt,15.384401888541342,0.11893618068500707,1.829762002746317,0.3129064001192374,0.2397788378565322,0.11893618068500707,0.0,0.0,0.0,0.0,0,0,0,0
1.61,0.06113960395366402,-0.15768594508800016,0.05929172538388034,-0.16606097154924918,-0.3133162376278016,-0.09461156705280008,-0.30781083078244453,-0.08972865570573746,-0.1377720792092672,-0.031537189017600026,-0.1339720121101607,-0.030182350778843167,-1.5708031067720762,-5.264885037714606e-06,-1.5707994367601483,0.04566911103885851,1.761092175352802,5.025546422959458e-06,0.11708081674945349,0.0018478785697836828,-0.005505406845357053,-0.003800067099106519,0.0069400770672436995,-3.6700119281363186e-06,-0.04567437592389645,0.04619862875893267,0.0002235804796097849,1.380507234919055,0.5743293432985915,2.588612105006994,1.0769285009176957,1.3879358784455385,0.18302340834570907,9.25255308768408,1.2201543068415703,1.4028294904841718,-0.31262666827989305,4.676038769887991,-1.0420987815326574,-0.30515095983699214,-0.01252164507494989,-1.0171661241962222,-0.0417386219960116,0.0213173081222877,-6.850023657734171,-1.0997864754299818,0.05882517428114742,-0.04843829522551912,0.12034791891297159,-0.11645750998948018,-0.007610953582767699,-0.027120987103231416,-6.7296757388212,-1.216243985419462,0.05121422069837972,-0.014463622422153315,-1.0094513608231799,-0.3648731956258386,0.015364266209513915,-0.014463622422153315,-1.0117075449942914,-0.3608804195581356,0.016401118765615445,-1.0094513608231799,-0.3648731956258386,0.015364266209513915,-1.0094513608231799,-0.3648731956258386,0.015364266209513915,-1.0094873906874497,-0.36492251833966827,0.015360327659419994,-1.0084873906874499,-0.36392251833966827,0.014360327659419993,-1.0084873906874499,-0.36392251833966827,0.014360327659419993,0.0032201543068415706,-0.003042098781532657,-0.00204079110619545,3.6029864269784493e-05,4.932271382969169e-05,3.938550093920285e-06,0.036029864269784495,0.049322713829691694,0.0039385500939202855,0.0,0.0,0.0,0.12,0.065,jt,15.413030405241145,0.11872372700000579,1.8298924140746382,0.31347028920402675,0.24006542657200375,0.11872372700000579,0.0,0.0,0.0,0.0,0,0,0,0
1.62,0.059570727682048075,-0.15608335564800022,0.05764474170433606,-0.16393728552857367,-0.31425756339077116,-0.09365001338880011,-0.3087042903409358,-0.08891409937327133,-0.1380858544635904,-0.031216671129600037,-0.13427331283205618,-0.030094796236024044,-1.5708031067720762,-5.264885037714606e-06,-1.5707993867186076,0.04683448925477074,1.7554041985896973,4.989965194812063e-06,0.11616455730544452,0.0019259859777120136,-0.005553273049835328,-0.0038125416315342164,0.007005978678568202,-3.720053468825313e-06,-0.046839754139808676,0.04736080994832198,0.0002102952208745053,1.3861952070665764,0.5651253758522854,2.5992775996920447,1.059670189327095,1.3897728387565977,0.1841462649856031,9.264799402069674,1.2276399939078586,1.3996731125999031,-0.3175535588172692,4.6655173406017525,-1.0585222277381485,-0.30530499140713474,-0.017241974262164093,-1.0176795793863211,-0.05747330568521532,0.0213354683894624,-6.857263071715368,-1.10537585442263,0.059676680202522814,-0.05252633863822843,0.12243149276764903,-0.1147312040533672,-0.010383686426894995,-0.031190870248766028,-6.73483157894772,-1.2201070584759972,0.04929299377562782,-0.016634091103666922,-1.010224736842158,-0.36603211754279913,0.014787898132688345,-0.016634091103666922,-1.012487633324317,-0.3620217591069737,0.01584196851948571,-1.010224736842158,-0.36603211754279913,0.014787898132688345,-1.010224736842158,-0.36603211754279913,0.014787898132688345,-1.0102599933304088,-0.3660802813347119,0.014784535950671251,-1.009259993330409,-0.3650802813347119,0.01378453595067125,-1.009259993330409,-0.3650802813347119,0.01378453595067125,0.003227639993907859,-0.003058522227738149,-0.0020574325688144574,3.5256488250806406e-05,4.816379191273115e-05,3.3621820170947166e-06,0.035256488250806406,0.04816379191273115,0.0033621820170947163,0.0,0.0,0.0,0.12,0.065,jt,15.442264401459685,0.11850745053336795,1.8300233846791725,0.31404118235357836,0.24035634563149902,0.11850745053336795,0.0,0.0,0.0,0.0,0,0,0,0
1.6300000000000001,0.058018054781952044,-0.15444538444799996,0.056019030595603855,-0.16180444982295694,-0.3151891671308288,-0.09266723066879996,-0.3095886336155221,-0.08794255956591594,-0.1383963890436096,-0.030889076889599985,-0.13457373754076532,-0.03000723560540365,-1.5708031067720762,-5.264885037714606e-06,-1.570799337045906,0.04798506552893356,1.7498087392760553,4.952417705569746e-06,0.11431759091906049,0.001999024186348189,-0.005600533515306705,-0.0038226515028442765,0.007069281283544765,-3.7697261703328877e-06,-0.04799033041397127,0.04850821131848553,0.00019818155481158382,1.3917906618010112,0.5558422513139862,2.6097696176668395,1.0422634595201563,1.3916206446688377,0.1852056370019949,9.277118012693633,1.2347024515868827,1.3964684921774544,-0.3223069807048187,4.654835089468336,-1.0743676565912483,-0.3055112222106545,-0.0227830256916346,-1.0183670297421759,-0.0759433592651284,0.02130668306744664,-6.864590955500294,-1.1110582824937008,0.06051869163337398,-0.05640242481731659,0.12407202229641728,-0.11332478308726585,-0.012957890886506285,-0.03509574174986995,-6.740518933203877,-1.2243830655809667,0.04756080074686769,-0.018716559075205644,-1.0110778399805815,-0.36731491967429,0.014268240224060307,-0.018716559075205644,-1.0133469458172808,-0.36328743300747995,0.015341340045997543,-1.0110778399805815,-0.36731491967429,0.014268240224060307,-1.0110778399805815,-0.36731491967429,0.014268240224060307,-1.0111122433656938,-0.3673618006640712,0.01426539769995184,-1.010112243365694,-0.3663618006640712,0.013265397699951841,-1.010112243365694,-0.3663618006640712,0.013265397699951841,0.003234702451586883,-0.003074367656591248,-0.0020759423460457015,3.4403385112382836e-05,4.688098978124031e-05,2.8425241084666776e-06,0.034403385112382834,0.046880989781240306,0.0028425241084666774,0.0,0.0,0.0,0.12,0.065,jt,15.47209546491483,0.11828743665073936,1.8301545121603047,0.31461701488786137,0.2406514879312001,0.11828743665073936,0.0,0.0,0.0,0.0,0,0,0,0
1.6400000000000001,0.05648193563033593,-0.1527727226879998,0.05441471598488493,-0.15965686680339555,-0.31611083862179845,-0.09166363361279986,-0.3104624701106135,-0.08684375097803307,-0.13870361287393282,-0.030554544537599954,-0.13487327468642749,-0.029917770251800098,-1.5708031067720762,-5.264885037714606e-06,-1.5707992877569532,0.049112507867076216,1.7443065161230875,4.9132504732678185e-06,0.11170116112279269,0.0020672196454510003,-0.005648368511184942,-0.0038303381875053333,0.007130845288697954,-3.819015122807912e-06,-0.04911777275211371,0.04963269657438034,0.00018744007109997086,1.397292880433254,0.5464920531661303,2.620086811518523,1.0247309707955394,1.393478641063046,0.18619815117765912,9.289504551104786,1.2413191939266652,1.3932173523311127,-0.32688927509929927,4.643997757815115,-1.0896427624733338,-0.30577691623667247,-0.028989269736106146,-1.0192526856920012,-0.09663058670658685,0.021236545908026695,-6.8719976660364335,-1.1168241081093624,0.06134610292739584,-0.06006571110990194,0.12523678304642658,-0.11227125934378662,-0.015309295205353735,-0.03882916520187525,-6.7467608829900065,-1.229095367453149,0.046036807722042106,-0.02070759380216007,-1.012014132448501,-0.3687286102359447,0.013811042316612631,-0.02070759380216007,-1.0142889187350723,-0.36468443477269097,0.014905287560943586,-1.012014132448501,-0.3687286102359447,0.013811042316612631,-1.012014132448501,-0.3687286102359447,0.013811042316612631,-1.0120475995411455,-0.3687740775351643,0.013808656990411613,-1.0110475995411456,-0.3677740775351643,0.012808656990411612,-1.0110475995411456,-0.3677740775351643,0.012808656990411612,0.003241319193926665,-0.0030896427624733337,-0.002096630570531975,3.3467092644463346e-05,4.546729921958556e-05,2.385326201019002e-06,0.03346709264446335,0.04546729921958556,0.002385326201019002,0.0,0.0,0.0,0.12,0.065,jt,15.502515206013143,0.11806377372053821,1.8302854473819385,0.31519600562374084,0.24095073572351783,0.11806377372053821,0.0,0.0,0.0,0.0,0,0,0,0
1.6500000000000001,0.05496271359999999,-0.15106608000000002,0.052831973209464735,-0.15748976906069953,-0.31702237184,-0.09063964799999999,-0.31132471162101966,-0.08564823984003363,-0.13900745728,-0.030213215999999998,-0.13517189116673348,-0.029824061537431085,-1.5708031067720762,-5.264885037714606e-06,-1.5707992388653433,0.050210098080571086,1.738898128057069,4.873046838207139e-06,0.1084766976548204,0.002130740390535256,-0.005697660218980327,-0.0038355661132665197,0.0071913110064888534,-3.867906732679671e-06,-0.0502153629656088,0.050727681266943256,0.00017813665878267884,1.4027012640526564,0.5370866886195338,2.6302280584246946,1.0070950501467772,1.3953461398946656,0.1871205673301966,9.301954429972366,1.2474686208716486,1.3899213715710723,-0.33130629013564067,4.633010939710475,-1.1043669729499508,-0.3061078011979969,-0.03570836489388708,-1.0203556387194423,-0.11902728384272271,0.021130796387565622,-6.879474854124203,-1.1226649272037115,0.06215475439588891,-0.06351667443077405,0.12591871606190386,-0.11157765779531786,-0.017428300366214317,-0.042385878043208425,-6.753556138062299,-1.2342425849990293,0.044726454029674595,-0.022604388760443052,-1.0130334207093448,-0.3702727754997088,0.013417936208902378,-0.022604388760443052,-1.0153133371346001,-0.36621233166071465,0.014534971272468356,-1.0130334207093448,-0.3702727754997088,0.013417936208902378,-1.0130334207093448,-0.3702727754997088,0.013417936208902378,-1.0130658685137284,-0.3703166986336646,0.013415943988809069,-1.0120658685137285,-0.3693166986336646,0.012415943988809068,-1.0120658685137285,-0.3693166986336646,0.012415943988809068,0.0032474686208716487,-0.0031043669729499505,-0.002119027283659288,3.2447804383619605e-05,4.392313395582151e-05,1.992220093308749e-06,0.032447804383619605,0.04392313395582151,0.001992220093308749,0.0,0.0,0.0,0.12,0.065,jt,15.533515542307315,0.11783655120905091,1.8304158996576843,0.31577668031688194,0.24125396278639757,0.11783655120905091,0.0,0.0,0.0,0.0,0,0,0,0
1.6600000000000001,0.053460724875263876,-0.14932618444799992,0.05127101923887981,-0.15529945609724558,-0.31792356507484165,-0.08959571066879993,-0.3121745704375522,-0.08438573452799142,-0.13930785502494722,-0.029865236889599977,-0.13546952895602743,-0.029723504305583907,-1.5708031067720762,-5.264885037714606e-06,-1.5707991903831966,0.05127268494110604,1.7335840563765272,4.831654509468183e-06,0.1047977799004301,0.0021897056363840636,-0.005748994637289451,-0.0038383260689197896,0.007251103166066818,-3.916388879865451e-06,-0.051277949826143754,0.051788093716949674,0.00017025674902893206,1.4080153313703485,0.5276378252201108,2.6401924560903276,0.9893775741276398,1.3972224216202611,0.18796979424209556,9.314462852420226,1.2531301249728684,1.3865821559270517,-0.33556616893408864,4.62187998860458,-1.1185673863107877,-0.30650814182640645,-0.042797966542900426,-1.0216901045013695,-0.14265900803027654,0.020995005915111307,-6.887015440387247,-1.1285736290784254,0.06294140689619376,-0.06675708891926312,0.12613235499792608,-0.11122954509897104,-0.019317517621717323,-0.04576208300415181,-6.76088308538932,-1.2398031741773965,0.04362388927447644,-0.02440491886611416,-1.014132462808398,-0.37194095225321894,0.013087166782342933,-0.02440491886611416,-1.0164169416956557,-0.3678646398241105,0.014228164339704835,-1.014132462808398,-0.37194095225321894,0.013087166782342933,-1.014132462808398,-0.37194095225321894,0.013087166782342933,-1.0141638115706826,-0.3719832072104213,0.013085505331676184,-1.0131638115706827,-0.3709832072104213,0.012085505331676183,-1.0131638115706827,-0.3709832072104213,0.012085505331676183,0.0032531301249728683,-0.0031185673863107877,-0.0021426590080286514,3.134876228456629e-05,4.225495720231134e-05,1.6614506667493034e-06,0.03134876228456629,0.042254957202311344,0.0016614506667493034,0.0,0.0,0.0,0.12,0.065,jt,15.565089027315349,0.11760585705188684,1.8305456351463412,0.31635786898303775,0.24156103684213773,0.11760585705188684,0.0,0.0,0.0,0.0,0,0,0,0
1.67,0.05197629826764788,-0.14755378252799992,0.049732101379027276,-0.15308338931479148,-0.31881422103941126,-0.08853226951679993,-0.31301154344411025,-0.08308386942981666,-0.1396047403464704,-0.029510756505599978,-0.13576610346774176,-0.029613400346192132,-1.5708031067720762,-5.264885037714606e-06,-1.5707991423210843,0.05229657464351978,1.7283646675262938,4.789000554905602e-06,0.10080500882326404,0.0022441968886206046,-0.005802677595301009,-0.0038386368787286518,0.0073104459533354284,-3.9644509919334325e-06,-0.052301839528557714,0.05281027413131381,0.0001637272270801425,1.4132347159458758,0.5181568297762216,2.6499793175357076,0.9715998547302032,1.3991067368445171,0.1887429163779629,9.327024822924775,1.2582842696829803,1.3832012236762465,-0.3396780657825936,4.610609966199821,-1.132274482100368,-0.3069808630348918,-0.050129543179562266,-1.0232658330653266,-0.16709734048284586,0.02083434103061884,-6.894613535959019,-1.1345443720456874,0.06370368022976036,-0.06978997484338546,0.12590980333462307,-0.11119537331469634,-0.02098940062739857,-0.04895563381276662,-6.768703732624396,-1.2457397453603838,0.04271427960236179,-0.02610803951234844,-1.0153055598936593,-0.3737219236081151,0.012814283880708538,-0.02610803951234844,-1.0175940198285416,-0.36963012311186216,0.013979992653426258,-1.0153055598936593,-0.3737219236081151,0.012814283880708538,-1.0153055598936593,-0.3737219236081151,0.012814283880708538,-1.0153357355588586,-0.3737623975939625,0.012812895312943424,-1.0143357355588587,-0.3727623975939625,0.011812895312943425,-1.0143357355588587,-0.3727623975939625,0.011812895312943425,0.00325828426968298,-0.0031322744821003683,-0.0021670973404828335,3.0175665199305037e-05,4.0473985847415154e-05,1.3885677651149093e-06,0.030175665199305035,0.040473985847415156,0.0013885677651149092,0.0,0.0,0.0,0.12,0.065,jt,15.597228892842555,0.11737177704440635,1.8306744721212893,0.31693868916951506,0.24187182272986016,0.11737177704440635,0.0,0.0,0.0,0.0,0,0,0,0
1.68,0.05050975503155203,-0.1457496391680002,0.048215485548230276,-0.1508401996240276,-0.3196941469810688,-0.08744978350080011,-0.31383538590241,-0.08176729572481299,-0.1398980489936896,-0.029149927833600035,-0.13606150355302807,-0.029491115533336016,-1.5708031067720762,-5.264885037714606e-06,-1.5707990946880332,0.05327937912126335,1.7232402164547727,4.745821240769193e-06,0.09662238946142442,0.0022942694833217522,-0.005858761078658792,-0.003836545440661532,0.007369384964647278,-4.012084042770425e-06,-0.053284644006301285,0.05379183151494516,0.000158420164248948,1.418359162830725,0.5086547113739912,2.6595881647952377,0.9537825327654049,1.4009983082760724,0.18943722748957584,9.339635160277995,1.262913013428555,1.3797800017449027,-0.34365105917276273,4.599205630283692,-1.1455184955074835,-0.3075277032448159,-0.05759087470667876,-1.0250886197346272,-0.19196822627485527,0.020653396574727343,-6.902264321711065,-1.14057250151621,0.06443996695358267,-0.07261952521580745,0.12529660813555513,-0.11143083330821546,-0.022463859493435157,-0.051966128641080106,-6.77696771357551,-1.2520033348244255,0.041976107460147516,-0.02771353640428802,-1.0165451570363264,-0.37560100044732764,0.012592832238044254,-0.02771353640428802,-1.0188370061178116,-0.37149407686082836,0.013783633348196659,-1.0165451570363264,-0.37560100044732764,0.012592832238044254,-1.0165451570363264,-0.37560100044732764,0.012592832238044254,-1.016574093104383,-0.37563959535633584,0.012591665121921804,-1.015574093104383,-0.37463959535633584,0.011591665121921804,-1.015574093104383,-0.37463959535633584,0.011591665121921804,0.0032629130134285552,-0.0031455184955074835,-0.0021919682262748555,2.8936068056637954e-05,3.859490900820264e-05,1.1671161224506254e-06,0.028936068056637954,0.038594909008202644,0.0011671161224506253,0.0,0.0,0.0,0.12,0.065,jt,15.629929153129247,0.1171343937685085,1.8308022759965317,0.31751851906980305,0.24218618337436085,0.1171343937685085,0.0,0.0,0.0,0.0,0,0,0,0
1.69,0.049061408679936025,-0.14391453772800009,0.04672144488722214,-0.14856962684625122,-0.32056315479203834,-0.08634872263680003,-0.31464607788204235,-0.08045706070364503,-0.1401877182640128,-0.02878290754560001,-0.13635559293425287,-0.02935421408376917,-1.5708031067720762,-5.264885037714606e-06,-1.5707990474915898,0.05421983638172834,1.7182108505080915,4.701965943444163e-06,0.09235506859614091,0.002339963792713888,-0.0059170769099959886,-0.0038321253297599334,0.007427813558040302,-4.059280486412575e-06,-0.054225101266766274,0.05473147209898362,0.00015415267500368355,1.4233885246750098,0.49914206942438183,2.669018721612812,0.9359454806233334,1.4028963330393014,0.19005026742193193,9.352288512923334,1.266999955019678,1.3763198316693328,-0.3474932853005609,4.58767145443859,-1.1583265283964377,-0.3081493857778179,-0.0650874105274184,-1.0271608763489133,-0.21695650446393594,0.02045609314936632,-6.909963898767061,-1.1466544241640704,0.06514932974059251,-0.07525101422791573,0.12434771329418831,-0.11188304053484133,-0.023765957808331295,-0.05479492107854941,-6.785616185472873,-1.2585374646989118,0.041383371932261215,-0.029222131411190403,-1.0178424278209308,-0.3775612394096735,0.012415011579678364,-0.029222131411190403,-1.0201370665732226,-0.3734395475513229,0.013630978788678215,-1.0178424278209308,-0.3775612394096735,0.012415011579678364,-1.0178424278209308,-0.3775612394096735,0.012415011579678364,-1.0178700666182028,-0.37759787407971934,0.012414022284214279,-1.016870066618203,-0.37659787407971934,0.01141402228421428,-1.016870066618203,-0.37659787407971934,0.01141402228421428,0.003266999955019678,-0.0031583265283964376,-0.002216956504463936,2.7638797272033554e-05,3.663467004585677e-05,9.892954640847353e-07,0.027638797272033555,0.03663467004585677,0.0009892954640847353,0.0,0.0,0.0,0.12,0.065,jt,15.6631845428028,0.11689378667022804,1.8309289525228036,0.3180969634878989,0.24250398100428683,0.11689378667022804,0.0,0.0,0.0,0.0,0,0,0,0
