t,pos_err_norm,sv1,sv2,sv3,lambda,xdot_cmd_x,xdot_cmd_y,xdot_cmd_z,qdot_cmd_1,qdot_cmd_2,qdot_cmd_3,qdot_cmd_4,tau_1,tau_2,tau_3,tau_4,joint_margin_min,act_margin_min
0.362,0.2546903202615624,0.5929334563782936,0.2660367063967109,0.18390527205083573,0.08,-1.1502987719294804,-0.8878404118504875,-0.16104508040945284,4.79046600045098,0.538021893361136,0.48736866772468035,-0.19666709910572208,10.0,-2.29055786868617,3.152215317180108,-3.248540047055096,0.08723916598129944,0.2904638866043312
0.364,0.2561031942362569,0.5931007177676652,0.2661372723608109,0.18384548546701493,0.08,-1.1428415010250368,-0.8826597395259247,-0.15923613594212366,4.761016702989749,0.5315896323532516,0.4824351370210935,-0.1949445015358464,10.0,-2.586424255704069,4.827705927460828,-3.2879867642571954,0.08757821345690608,0.2915940448563532
0.366,0.25763484317906954,0.593414293514961,0.2664661172576148,0.18373935845893222,0.08,-1.1362562366445275,-0.8776497300191524,-0.15736034035677726,4.728939578343133,0.5240570052735101,0.48195246493539634,-0.1962460734609645,10.0,-2.7024129429253563,5.801234563628072,-4.803293867129066,0.08810710823504397,0.29335702745014647
0.368,0.25931057598427376,0.5933949887960972,0.266420571461005,0.1837666657403424,0.08,-1.1289767072898647,-0.8737234287079778,-0.15569233054498452,4.702946601094762,0.5187435720411906,0.4801877057552019,-0.19617057391461515,10.0,-2.6413190960241817,6.595241358746167,0.3143466984633783,0.08792455713956171,0.29274852379853833
0.37,0.26070309548239917,0.5934617329334676,0.26639054337290047,0.18373442172513504,0.08,-1.1218858433769063,-0.87010217254364,-0.15390236796339357,4.6770548502851765,0.5128571859357096,0.48024945553505055,-0.19738224839396587,10.0,-2.1158071760594144,3.801439870520001,-2.5318411632183873,0.08796977785547466,0.2928992595182489
0.372,0.2617979774408822,0.5936201094012931,0.26650567105529205,0.1836759198519759,0.08,-1.1145036148804721,-0.8654310633523881,-0.15204962879670147,4.647089380476805,0.5062265690834296,0.47857777633821075,-0.19769717609402612,10.0,-2.3542128626985694,4.6699084976183345,-3.3059429415886634,0.08811967385786756,0.29339891285955844
0.374,0.2627250705579202,0.5935608392676273,0.26636493329217226,0.1837041205701626,0.08,-1.1059611817491126,-0.860559214545421,-0.15030487348212418,4.61919003468278,0.5009847318620417,0.4724240842803011,-0.1948853587236183,10.0,-2.4113208290012196,5.066443737553479,0.011801595894251338,0.08788096897067987,0.29260322990226584
0.376,0.263428513909088,0.5937050350859973,0.2664250432187233,0.18364024905025256,0.08,-1.0974626709524529,-0.8548135196583655,-0.14838773996049232,4.586941529261888,0.494333108789726,0.46627669026022117,-0.19243284666181334,10.0,-2.1899340785332404,3.5070609068447016,-3.745977138781829,0.08794033835044313,0.29280112783481016
0.378,0.2644707553909724,0.5935896437052212,0.26619690383008926,0.1836863960828707,0.08,-1.087876320100869,-0.8491332517567738,-0.14660565032920875,4.557548000513246,0.48927409944032785,0.4562350339999848,-0.18716279083475637,10.0,-2.4164798234461404,4.681244496118866,0.6107656591864752,0.08756376213029715,0.2915458737676566
0.38,0.265655257796029,0.5937937569696512,0.26630594880073566,0.18359448101324377,0.08,-1.0795317928040555,-0.8435510555438545,-0.14457846730476076,4.524469567393252,0.4820507302364129,0.4520502066905348,-0.18605764747566172,10.0,-2.279101450755203,2.8452519439626878,-4.886290767104896,0.08770902289889948,0.2920300763296648
0.382,0.2670673125244952,0.5936420339256787,0.26603738222350537,0.1836577303885754,0.08,-1.0705738869071595,-0.8391511761533477,-0.14276237747684747,4.497596384269463,0.4769984956640614,0.4468256192362098,-0.1837483839563036,10.0,-2.6712998803304546,4.9061549275372585,1.3404492408444246,0.08725838146818554,0.2905279382272852
0.384,0.2686466071968366,0.5938421135697032,0.26612562775156284,0.18356451429957799,0.08,-1.062714515330239,-0.8345356194252648,-0.140674253914913,4.4663261398680785,0.46963252712492054,0.4464592977011283,-0.18502138005806945,10.0,-2.3544845002306722,2.554043440794459,-5.006810805991881,0.08762933681198071,0.2917644560399353
0.386,0.26984238713118175,0.5941120291837348,0.26641790216244576,0.1834755654490538,0.08,-1.0555210346224655,-0.8298848829010479,-0.1386012167425259,4.43272564572872,0.461674652597505,0.4489475989385564,-0.1881759058400847,10.0,-2.881946952435527,5.923598192631937,-4.151233689168093,0.08810305512992711,0.2933435170997569
0.388,0.27081288788235025,0.5941034863346558,0.2663899761010768,0.18349671841768597,0.08,-1.0469205111391697,-0.8249898893355152,-0.13670746065596084,4.401627187451169,0.45551801278738185,0.4457849592824843,-0.1874047236688756,10.0,-2.8310867017454466,6.278764811332341,0.03746335992371902,0.08804226870287657,0.2931408956762551
0.39,0.2715125312828503,0.5942913460194552,0.2665448919845511,0.18342263151475466,0.08,-1.038263427369407,-0.8191389733592178,-0.1346646953362549,4.366389692773885,0.4481390813899519,0.442009455678161,-0.18655028702570245,10.0,-2.4376930003823776,4.123653715045963,-3.9695966366071165,0.08824518018452765,0.2938172672817583
0.392,0.2724619672550959,0.5942054344653553,0.2663935518375883,0.18346313604446848,0.08,-1.0284431797591091,-0.8133044562477723,-0.13278225962126156,4.333962631811952,0.4424393906969115,0.4338748068010841,-0.18260325532289617,10.0,-2.5847911974844364,5.164536155204481,0.5229831366998432,0.08784799973137858,0.2924933324379282
0.394,0.273654263149747,0.5942128650035211,0.2662748360144717,0.18344530103076015,0.08,-1.0191081913929856,-0.8080470070413649,-0.1307785169843232,4.302311674754005,0.4361186935749298,0.42865312526218813,-0.18059903241894287,10.0,-2.2851389093920975,2.7011802019927105,-2.1626471407432506,0.08774000437545881,0.29213334791819534
0.396,0.2745066390470966,0.5944162745309969,0.2664366809556303,0.1833634145010194,0.08,-1.010769494190463,-0.8027957134897439,-0.12866273914324872,4.26786825123803,0.42847282378762563,0.42763065079459756,-0.18148976289913366,10.0,-2.5914247443372433,3.8762287931924764,-4.293931318613878,0.0879733351936034,0.2929111173120109
0.398,0.2756204953281971,0.5943182965452563,0.26626848452670665,0.18340972060930705,0.08,-1.001115615760129,-0.7974538259890008,-0.12673438986679497,4.236156468541634,0.4226492473652539,0.42147779362282833,-0.17878767567380174,10.0,-2.808535514520441,5.203718636651487,0.7753480461325732,0.08767726561799827,0.29192421872666063
0.4,0.2763899408858943,0.5945438174380535,0.2664376527485909,0.18331219261902265,0.08,-0.9926262701317954,-0.7920502534493578,-0.12457870659298889,4.201073456238008,0.41483348397271647,0.42020405547240225,-0.17955329983055893,10.0,-2.5036248082959096,3.077638891336796,-5.040895918583014,0.08792782536098032,0.2927594178699344
0.402,0.2769853853008781,0.5944036710253107,0.26622050197906727,0.18337533302144798,0.08,-0.9827097355855969,-0.7866782659980283,-0.12265806975859601,4.169450913126543,0.4091894882769735,0.4134144064318957,-0.17641716495225682,10.0,-2.879670340507062,5.20956042104591,1.417332526967713,0.08750709798746881,0.2913569932915623
0.404,0.27786732139972375,0.5945260680005147,0.2662418362138201,0.18331256428932874,0.08,-0.9729908221808192,-0.7803838450381251,-0.12052862992035203,4.1333561555405005,0.40196004451593514,0.4070582476537724,-0.17391123206661355,10.0,-2.4866358259658106,2.4928117720687277,-3.8494435852440754,0.08769652451517773,0.29198841505059203
0.406,0.2788703404172514,0.5947646579332235,0.2664938763499561,0.18322821519915114,0.08,-0.9642721877199485,-0.7743313237087048,-0.11837878938808616,4.095764704203219,0.3939807412469405,0.4047785434938599,-0.1740832223105967,10.0,-2.959559703196125,4.88894816417679,-4.107791192496294,0.088051129983018,0.2931704332767264
0.40800000000000003,0.28001594235244176,0.5947224029473558,0.26642539794715725,0.18325782604986687,0.08,-0.9551151743022879,-0.769344740411384,-0.11641674248824613,4.063497364919351,0.3876961923747538,0.40157730545590886,-0.1733031335085272,10.0,-2.945698408276179,5.548061269738351,0.26485191752328086,0.08780205824075904,0.2923401941358632
0.41000000000000003,0.28088269342924105,0.5947533876476275,0.2663701401391623,0.18323652815901648,0.08,-0.9462673806785503,-0.7647437679054928,-0.11436896296969712,4.032036168307568,0.38099785365739264,0.40002137081534794,-0.17362297384054484,10.0,-2.535823608928679,3.152329016424818,-2.173936732886097,0.08777560838791976,0.2922520279597318
0.41200000000000003,0.28152397939874824,0.5948840023024229,0.26646927934252845,0.18318536468005242,0.08,-0.937279138506952,-0.7591547074535574,-0.11227770445235903,3.9968402318713543,0.3736971878592641,0.3972088487531996,-0.17330304849473036,10.0,-2.788977321457517,3.9714426024300202,-3.0769823997558214,0.08803176553230219,0.293105885107674
0.41400000000000003,0.2819111630749183,0.5950677928091572,0.2666820337970315,0.1831243620519518,0.08,-0.9281662589632923,-0.7528037805581109,-0.11019696236303753,3.958834144973638,0.3661259942379725,0.3933136553928869,-0.17237807899737526,10.0,-2.937335988085624,5.079155493540563,-3.189135362508569,0.0883112150016061,0.29403738333868645
0.41600000000000004,0.2825435137908584,0.5950458308045773,0.26664704829350294,0.18314336127238812,0.08,-0.9181315164276536,-0.7464362022136711,-0.10825184691771664,3.9227716652308957,0.359804502033715,0.385880553739541,-0.16900840534147923,10.0,-2.8501901942351417,5.149879527144467,-0.19690019816741555,0.08810004599283472,0.2933334866427817
0.418,0.283338955641364,0.5950579175730939,0.2665899209277198,0.1831307400370531,0.08,-0.9085452362301247,-0.7408075077612222,-0.10625450585681769,3.888754718588703,0.3533000793236421,0.3807294745123719,-0.16707295888958792,10.0,-2.5811763887704258,3.1055087496650886,-1.799995401952534,0.087878451254215,0.29259483751404947
0.42,0.2839038076889141,0.594964434819014,0.26639032990673495,0.18315833164176704,0.08,-0.8990173904056684,-0.7359843474410135,-0.10430067372291257,3.8579315960564133,0.3473535317769982,0.3762734210638575,-0.16544308050721493,10.0,-2.6839896967649635,3.0355403700609673,-0.31600340808314703,0.08754461214268172,0.29148204047560533
0.422,0.2842756967451767,0.5950528165401373,0.2663978403596866,0.18311172374295726,0.08,-0.8895848113088536,-0.730199861533751,-0.10222666410166145,3.8230870376625337,0.3403719832267701,0.37154441862956866,-0.16386517912024665,10.0,-2.7582699719843533,2.5336971683902463,-3.163156673103883,0.08766580459977247,0.2918860153325742
0.424,0.2848403210189669,0.5951945189975792,0.2665353214527969,0.18306174649331375,0.08,-0.8801574453346552,-0.7237209020794347,-0.1001682906409096,3.7855273179093683,0.33312638521227633,0.3661963943302284,-0.16196996324028234,10.0,-3.0814155592429784,4.337526489021497,-2.8790157044731637,0.08780557613567952,0.29235192045226466
0.426,0.2855829437721342,0.5951506992421423,0.2664467412799245,0.18308390432289062,0.08,-0.8706904469226372,-0.7183215353504567,-0.09823565565705268,3.752549066644159,0.3269532289302751,0.3611605859307494,-0.16004052313598005,10.0,-3.068397100455839,4.348753821752219,-0.17827342867421853,0.08753012502116486,0.2914337500705493
0.428,0.2865269735286042,0.5951367605639863,0.26633851308726025,0.1830788646694985,0.08,-0.8615988826859752,-0.7135095764944284,-0.0962618710694644,3.7213820176812167,0.3206353140173487,0.3577577742093573,-0.15913659951758202,10.0,-2.840728968630841,2.6722695196592037,-1.562903211904313,0.08742626494436578,0.2910875498145522
0.43,0.28709649785982083,0.5953352984772664,0.26651987769516705,0.1829984312131807,0.08,-0.8535731745424792,-0.708650052034411,-0.09419175139674738,3.6882253856853207,0.31319026935066935,0.35795288612331755,-0.1606749798498871,10.0,-3.0279509666301276,3.392198073200876,-4.220595744142875,0.08769280086987341,0.2919760028995775
0.432,0.28746073477955764,0.5952363225813263,0.266378117595418,0.18304665994244412,0.08,-0.8443201397943219,-0.7036783249971096,-0.09233542161301918,3.657154642870318,0.3074217836567305,0.3532158986225539,-0.15885326142035852,10.0,-3.2791030129362815,4.793801547860435,0.8982435618047662,0.08741238159877862,0.2910412719959288
0.434,0.28764697843878106,0.5953633213234983,0.26645083554071464,0.1829870977809431,0.08,-0.8352737573823652,-0.6978196480696772,-0.09033383100362201,3.622376681869185,0.3005145574718637,0.34862438716136573,-0.15733803119517098,10.0,-2.9537875915587533,2.568234016489079,-3.5911563680059553,0.08765265481437456,0.2918421827145812
0.436,0.28804087082872376,0.595518123012508,0.2666334351770528,0.18293642563958654,0.08,-0.8262670818479511,-0.6913752647855644,-0.08838539985145175,3.585447706386453,0.2935628684195632,0.34344589949123017,-0.15548383488339762,10.0,-3.2749677627955633,4.644063988432517,-2.7914748754048713,0.08785949949678051,0.2925316649892684
0.438,0.28862198152504753,0.5954959995600504,0.2665963807903883,0.18295278377055604,0.08,-0.8173126801696915,-0.6860640553998932,-0.0865712013545791,3.5532656804034333,0.2876417866862649,0.3386671636627406,-0.15366956667059603,10.0,-3.198491440875755,4.440192809645492,-0.3263713019142397,0.08766096697212622,0.29186988990708684
0.44,0.2889093074067907,0.5954919116036048,0.2665282377767654,0.1829468623775313,0.08,-0.808778310999616,-0.6814181851193335,-0.08473886460762756,3.5233540077612724,0.28168359100624796,0.3354410402525745,-0.15280400572133204,10.0,-2.9551229862968658,2.8008823922590214,-1.5213687191431637,0.08745692818819117,0.2911897606273035
0.442,0.289020939484094,0.5954019900193511,0.26634305176911777,0.18297386259325915,0.08,-0.7996365649693238,-0.676427480318583,-0.08295962098914642,3.4934049280217425,0.2762064202239683,0.32953299888073984,-0.15020048268350059,10.0,-3.0733012532598636,2.718221613720062,-0.2951706749496418,0.08715413789837645,0.2901804596612543
0.444,0.28942477735034344,0.595489216305496,0.26636330282565246,0.18292874442918636,0.08,-0.7907771801342005,-0.6706668242616156,-0.08108843079613043,3.4602480626765884,0.26988326652713485,0.32393664177235676,-0.14795040629913428,10.0,-3.111263204837717,2.2978382263745343,-3.0565479336755677,0.0873189393990077,0.29072979799669163
0.446,0.28995279131266105,0.5957139097539973,0.26662419888347133,0.18284813237508277,0.08,-0.7831124366205425,-0.6652299220713703,-0.07921348633109551,3.4268969060375616,0.26299249655006757,0.32211303706262945,-0.14813241855711518,10.0,-3.467279390006987,4.128191208596743,-3.9490633471758922,0.08768645166934363,0.29195483889781215
0.448,0.29063034921507264,0.5956661702987514,0.2665775561761222,0.18288048727445314,0.08,-0.7752147530432574,-0.6609384961285896,-0.07755695208921372,3.3989296685518733,0.25761957447283046,0.3193420943411374,-0.14745100468321218,10.0,-3.4725328443805994,4.941972850281649,0.42138646176398165,0.08747170581443475,0.29123901938144847
0.45,0.29096934816474934,0.5956979713500307,0.2665571736161764,0.18286007275902688,0.08,-0.7678354899290853,-0.6571149791804907,-0.07585197611831344,3.3724975208532713,0.2519477587629845,0.3181674883109513,-0.14778473954612076,10.0,-3.0643961685743584,2.635908711150145,-2.0752144066946236,0.08735893649781534,0.29086312165938377
0.452,0.2911068447281919,0.5955989920750615,0.26637848985297297,0.1828940797359868,0.08,-0.7597300095852051,-0.6529514932876145,-0.07424622905311147,3.3462750644898986,0.24700959724238586,0.3137656006237053,-0.14600928091715254,10.0,-3.257236567744923,2.9576125997360863,0.04900210723708287,0.08705264056404949,0.28984213521349833
0.454,0.29107374134995195,0.5956869963228958,0.2664067688170314,0.1828484719092142,0.08,-0.7519124432793423,-0.6479738616796267,-0.07254978875357451,3.316875424956993,0.24125122980477498,0.3095534749490038,-0.14449341433542634,10.0,-3.2290024429798265,2.1488138984333762,-3.0762015543513703,0.08720915539205287,0.29036385130684295
0.456,0.2912539917145565,0.5958219140748744,0.2665596089786348,0.18280218116371985,0.08,-0.7442717612627243,-0.6424458961775772,-0.07090782227603024,3.2855490306159325,0.23544291133752623,0.30502970667160534,-0.14280977054391186,10.0,-3.524826961494883,3.9963940417561155,-2.681724029676571,0.08737377693638448,0.2909125897879479
0.458,0.29162843806972544,0.5957844896727013,0.2665020333694656,0.18282289386342715,0.08,-0.7368083125178024,-0.6380964851013904,-0.0694172425909427,3.2591821917771844,0.23062531956886315,0.30087983115747535,-0.1411752448249191,10.0,-3.4873514632726668,3.9630102140660686,-0.17990963835293738,0.0871498385564442,0.2901661285214807
0.46,0.2917740740492536,0.595772933750668,0.26642530871723824,0.18281889886670075,0.08,-0.7298978986116199,-0.6344539265408924,-0.06792552535959556,3.23542470802677,0.22579429085888011,0.2982983906076153,-0.14048830984785182,10.0,-3.2543828225263582,2.3959752642964265,-1.4519519020461669,0.08706840938920579,0.28989469796401934
0.462,0.2916625048704492,0.5958792741381463,0.2665157302868403,0.18277464346444938,0.08,-0.7231812578784468,-0.6300368788870704,-0.06642132254081574,3.2089366168056013,0.22056603256101395,0.2953885774422579,-0.13967345409709647,10.0,-3.4221366013986025,2.9304173452463553,-2.81258105065288,0.08715760483156076,0.29019201610520184
0.464,0.29186333732359687,0.595796947751845,0.26638989182184214,0.1828098973898217,0.08,-0.7158219956760339,-0.6256458033254217,-0.06508113985958258,3.1839800105454423,0.216393014864639,0.2895514379693819,-0.13688665599364877,10.0,-3.519929943324509,3.5926476101280205,0.29659282000597365,0.08695146768727469,0.2895048922909149
0.466,0.2921861744961089,0.5959958065631953,0.2665839105972563,0.1827250564676879,0.08,-0.7099598994431549,-0.6215065949438001,-0.06361941228147554,3.15874811292299,0.211070593578746,0.28817485240805063,-0.13701519249317023,10.0,-3.3892913779213503,2.3684772484723084,-4.426155982796875,0.0872094814223785,0.2903649380745943
0.468,0.29228504772229474,0.5958750183960323,0.26643583617782013,0.18278162757625155,0.08,-0.7038899988442631,-0.6186386163964122,-0.06242320382240419,3.1394631379145355,0.2074213746142042,0.2855368188781464,-0.13609875871309032,10.0,-3.648922132963072,4.226746820928713,1.2406351302640797,0.08690714922636911,0.2893571640878969
0.47000000000000003,0.2925342696438926,0.5959865751963858,0.26650925037354306,0.1827269588120859,0.08,-0.6981794486707414,-0.6149109812682728,-0.06111446548752504,3.1170315194879894,0.2028685521342823,0.283184184301127,-0.13548571058680486,10.0,-3.3276414234127607,1.9459306320356298,-3.3941189547091732,0.08694771986916705,0.2894923995638896
0.47200000000000003,0.29257022247702347,0.5958580589543034,0.2663199341454363,0.18277829506923265,0.08,-0.6924982874920623,-0.612358743630067,-0.06001111453239402,3.099902347151939,0.1995853897033996,0.2803223304712127,-0.1343577310241039,10.0,-3.5820082120592325,3.3062366743849294,0.8516540620510289,0.08660107071563705,0.2883369023854563
0.47400000000000003,0.2924259510536233,0.5959477847934234,0.26635357735400034,0.1827304110714025,0.08,-0.6872201152690416,-0.6089804854738109,-0.058812207295344573,3.079770824898323,0.19547838063239875,0.2778185372979928,-0.13356777509676007,10.0,-3.408859786240708,1.7226271855408355,-3.1797281000079938,0.08677706116243411,0.28892353720811315
0.47600000000000003,0.2924917467025819,0.5960770062060383,0.26651006520911147,0.1826869616786398,0.08,-0.6822018978030395,-0.6050845223056208,-0.05769884088207843,3.0580568594605664,0.19146562285462732,0.2749821248891892,-0.13257414021425967,10.0,-3.7365422044995897,3.817889291202623,-2.5404185911036903,0.0869505273382074,0.28950175779402443
0.47800000000000004,0.2928163752703061,0.5960436855262918,0.2664671519294283,0.1827064526925176,0.08,-0.6774845678208526,-0.6023879241676299,-0.05675487094711835,3.0414995808338174,0.18842224374302877,0.27246467720886525,-0.13161047939712242,10.0,-3.6671881976307326,3.7650247547516407,-0.20248030914804882,0.08689657577998844,0.2893219192666274
0.48,0.29322750981517315,0.5962628401906739,0.26672116930701906,0.1826193270337506,0.08,-0.6741961548222272,-0.5998971513913733,-0.05573653289482858,3.0249933321549416,0.18449534446474125,0.2737586434065673,-0.13310281635605142,10.0,-3.499709256197728,2.8770663591681425,-4.376488867531092,0.08724625926215279,0.2904875308738424
0.482,0.29335930413294103,0.5961695846144672,0.26663672756444023,0.1826687792959111,0.08,-0.6707205166135541,-0.5986205215187819,-0.05499899810859321,3.0142970369728554,0.18223099332950185,0.2735495412221438,-0.13342127039734653,10.0,-3.6532305179206546,4.534922734137201,1.0484283203554168,0.08697990397589472,0.2895996799196485
0.484,0.29322301629636344,0.5962021806454546,0.26663096206290354,0.1826460455796299,0.08,-0.6672873047201715,-0.5967064631371174,-0.05421944790162779,3.001918760063023,0.17961442644687017,0.27244769959783366,-0.1332159427897659,10.0,-3.2979928569344175,2.008731133699296,-2.1868933788615337,0.08688467124112353,0.2892822374704114
0.486,0.29294365690722163,0.5960910802065389,0.2664579488330848,0.18268557326277032,0.08,-0.6634160692773063,-0.5947410104681682,-0.05358852009339114,2.9906839048649827,0.17785295827905173,0.2688053163157588,-0.1313257565307862,10.0,-3.4833914849747103,2.6663245245929224,0.28460867059593675,0.0865722475828008,0.28824082527600225
0.488,0.29254013923290906,0.596170442695179,0.2664937743788568,0.18264294114895227,0.08,-0.6601215864039027,-0.5921957644746966,-0.05290401085762851,2.977462628122054,0.1754774349176814,0.2659056330330103,-0.12996974032096503,10.0,-3.4019027409899163,1.799245429116419,-2.9629404107906936,0.0867323977735821,0.28877465924527357
0.49,0.29239068441030347,0.5962960006556612,0.266653814547716,0.18260022579262308,0.08,-0.6572685396414326,-0.5893110117019632,-0.05231479519279273,2.96337578503774,0.17323172788182525,0.2630997099381312,-0.12866325235477546,10.0,-3.67629819415572,3.7110626068019785,-2.5365605263656095,0.08690285903340733,0.2893428634446904
0.492,0.29246824328799065,0.5962593332431134,0.26661522042032093,0.18262092751122955,0.08,-0.654877373483396,-0.5877745947513385,-0.05191121934935551,2.9550541921588622,0.17198460283713982,0.2608634453519445,-0.1275403367614344,10.0,-3.6433001663127245,3.6688253464893608,-0.16161045261394413,0.08670687729062232,0.28868959096874036
0.494,0.29270648274097033,0.5962475383399148,0.2665592607370984,0.18261809287472078,0.08,-0.6532906493431483,-0.5871162720826296,-0.05155073861308364,2.9503550047806737,0.17086775164833864,0.26030082576066016,-0.12739561814740866,10.0,-3.413067816155677,2.1885137252480815,-1.3717732953916228,0.0865024342793479,0.2880081142644926
0.496,0.29315839401190796,0.5961571906932351,0.2663952220973158,0.18264544297906365,0.08,-0.6522125578424618,-0.5873796440843954,-0.051304154435204065,2.949778974694575,0.17032952596472217,0.26034650444150537,-0.12752477688244926,10.0,-3.458725387082352,2.1759317687692707,-0.2656285934548138,0.08626710015354688,0.28722366717848935
0.498,0.29333254207852444,0.5963211045035909,0.2665473132946188,0.18257284621863346,0.08,-0.6526273557016155,-0.5877443199145537,-0.050999368443714485,2.9491596577951356,0.16897631430684582,0.26399020357772496,-0.12996661139215757,10.0,-3.488701167517632,2.114601726550172,-4.020574366777532,0.08667039936491494,0.28856799788304954
0.5,0.293232722675269,0.5964793641754638,0.26678568159443894,0.18252655320288752,0.08,-0.6531911798916791,-0.5874959790313536,-0.050858123221526746,2.9470707099875404,0.16807179507763265,0.2664302316310822,-0.1316193512594047,10.0,-3.861912349161888,4.636238582622176,-2.456184635579967,0.08699960305884291,0.28966534352947626
0.502,0.2929387052922639,0.5964863289617423,0.266833409986286,0.18253630201400167,0.08,-0.6533494651506776,-0.586991817754599,-0.050820343216877534,2.945814152099024,0.1678847660774257,0.2666533893799321,-0.13180553932178737,10.0,-3.6516865648071866,4.347316035955066,-0.44898681765579906,0.0869648302916215,0.28954943430540503
0.504,0.2928922356660462,0.5964992385814653,0.2668440006371871,0.18252996030575327,0.08,-0.6535574025011848,-0.5858034856415364,-0.05066594648213894,2.9435564386931867,0.16734404313709217,0.266750943528349,-0.1319609344841786,10.0,-3.3465595349023625,2.9195346359529593,-1.389328800943002,0.08684749589440632,0.2891583196480205
0.506,0.29305051663417836,0.5964367679064546,0.2667440207336942,0.1825498357949812,0.08,-0.6544405807433192,-0.5852102270546106,-0.05044550122460787,2.94463846798152,0.16676923916930161,0.26896503751992423,-0.13342152430255338,10.0,-3.3444132535532343,2.5725156900628656,-0.4959495235406607,0.08654152103941692,0.28813840346472297
0.508,0.2929461925062198,0.5963672743490638,0.2666022533252802,0.1825652873420181,0.08,-0.656056889285345,-0.5849538138968259,-0.05010633025569029,2.9479577498225127,0.16584469357911058,0.2734887563991524,-0.13634777541917545,10.0,-3.2979521366780933,1.8622694682771275,-0.8488528683838338,0.08620862197291368,0.28702873990971156
0.51,0.2931336929209099,0.596259181256156,0.2663961517328252,0.1825946988693802,0.08,-0.6575167584457967,-0.5839153593004117,-0.049670936485470725,2.950013666930535,0.16473030532067293,0.27718430530009674,-0.13880953890690925,10.0,-3.4186582553655733,1.766646732054802,-0.3634676854800626,0.08590709745294278,0.28602365817647524
0.512,0.29310204694189623,0.5964079685054309,0.2665163062584531,0.18252541970348515,0.08,-0.6606080378379445,-0.5826065328028908,-0.04899907951432752,2.9509570513397154,0.16215536624180013,0.28594327116564777,-0.14458000022876616,10.0,-3.54108061113327,1.964218305828226,-4.0234595131364905,0.08625672501285564,0.28718908337618476
0.514,0.2928386132106375,0.5965555563038379,0.2667299053540051,0.18248121627898103,0.08,-0.6639245245922253,-0.580269237778792,-0.04831006373500912,2.9492438540801027,0.15939265978041545,0.29479045114935304,-0.1504711464333425,10.0,-3.899681300644393,4.63878530502646,-2.518218289908531,0.08653837995522728,0.28812793318409025
0.516,0.2928332968396044,0.5965470018023601,0.26674785612711577,0.18249521729489548,0.08,-0.6668384016921081,-0.577535361039913,-0.047644835099804606,2.9479660937067647,0.15710801966136523,0.30197613619709573,-0.15529460763678501,10.0,-3.6851854021728987,4.455713790909897,-0.4477479024448504,0.08641681187139927,0.28772270623799745
0.518,0.2930143566551236,0.5965450750930104,0.2667257763539895,0.1824913634710106,0.08,-0.6705390822004681,-0.575290160860185,-0.04687485467960798,2.9492756952262638,0.15449112405406332,0.31169912577433,-0.16169582533837298,10.0,-3.3964263359634477,2.8903958950276905,-1.5063068722369723,0.08623550344856423,0.2871183448285475
0.52,0.29335640495560467,0.5964582194109392,0.2665843436906796,0.18251831214462114,0.08,-0.6747248272872548,-0.5735364205620859,-0.04605866969536699,2.9534300852115174,0.15196186310896617,0.3229028800380346,-0.16900645270033116,10.0,-3.385337143652211,2.7529604964965753,-0.45248317890435674,0.08584283906944035,0.2858094635648012
0.522,0.29345851804357137,0.5963688648999095,0.2664049772589023,0.18253819456658796,0.08,-0.6795099496376381,-0.5720323187971396,-0.04513409165464998,2.959311011725722,0.1491278624436535,0.3359974141321864,-0.17751147070978454,10.0,-3.3115574138824106,2.0417035663231227,-0.950290953854924,0.08554852043618788,0.28482840145395905
0.524,0.2933697025659388,0.5964251595890924,0.2664200853402934,0.18250513233980858,0.08,-0.6846519364590338,-0.5692460028258273,-0.04405079387287202,2.9613091973139305,0.1453389827937941,0.34983300139871387,-0.186592715181666,10.0,-3.501159664920528,2.492464429259546,-2.854929939975546,0.08563995391911727,0.28513317973039065
0.526,0.2931306990345794,0.5965396704873889,0.266567370731946,0.18246402188480845,0.08,-0.6900983547060581,-0.5654421073727066,-0.04290420042182186,2.9605137484334394,0.14107190426629931,0.3641414681864381,-0.19605449269604489,10.0,-3.7157377812747705,4.15524761937921,-2.840303359887087,0.08592394871854836,0.28607982906182716
0.528,0.2931187277411476,0.5967068139656994,0.26682428609615955,0.18240964836346643,0.08,-0.6958648624325187,-0.5607781234559338,-0.04170800783552024,2.9575240137645746,0.1363790099246063,0.3790300027210588,-0.20593295349705984,10.0,-3.676125823028605,5.078496780195082,-3.2026353948096182,0.08618495741541454,0.28694985805138185
0.53,0.29332117036361327,0.5966675066074505,0.26682966531601093,0.1824348695805737,0.08,-0.7018692479229065,-0.5570276758951676,-0.04058345534877827,2.9590443785648626,0.13252289550743865,0.3945357131792234,-0.2161409926623918,10.0,-3.5097910376365506,5.079576779414708,-0.30847335965793266,0.0859638639084257,0.2862128796947516
0.532,0.2932516008218428,0.5966497432288973,0.26680499136238084,0.1824334146760396,0.08,-0.7085420134255958,-0.5536650159594729,-0.03935487554764441,2.9625265083782795,0.1283003365258218,0.4122402359780773,-0.2276827319445909,10.0,-3.138877980379081,3.300091279015294,-1.7958043137061792,0.08572578579452128,0.28541928598173705
