t,qj1,qj2,qj3,qj4,qdj1,qdj2,qdj3,qdj4,qa1,qa2,qa3,qa4,qda1,qda2,qda3,qda4,jnt_margin,act_margin,y_des_0,y_des_1,y_des_2,y_des_3,y_des_4,y_act_0,y_act_1,y_act_2,y_act_3,y_act_4,yaw_actual,e_0,e_1,e_2,e_3,e_4,yd_des_0,yd_des_1,yd_des_2,yd_des_3,yd_des_4,yd_act_0,yd_act_1,yd_act_2,yd_act_3,yd_act_4,ed_0,ed_1,ed_2,ed_3,ed_4,K_0,K_1,K_2,K_3,K_4,D_0,D_1,D_2,D_3,D_4,F_raw_0,F_raw_1,F_raw_2,F_raw_3,F_raw_4,F_0,F_1,F_2,F_3,F_4,J_0_0,J_0_1,J_0_2,J_0_3,J_1_0,J_1_1,J_1_2,J_1_3,J_2_0,J_2_1,J_2_2,J_2_3,J_3_0,J_3_1,J_3_2,J_3_3,J_4_0,J_4_1,J_4_2,J_4_3,sv0,sv1,sv2,sv3,tau_j_raw_norm,tau_j1,tau_j2,tau_j3,tau_j4,tau_a1,tau_a2,tau_a3,tau_a4,tau_j_sat_any,tau_a_sat_any,torque_mode,ctrl_norm,qfrc_applied_dof0,qfrc_applied_dof1,qfrc_applied_dof2,qfrc_applied_dof3,qfrc_actuator_norm,qfrc_bias_norm,qacc_norm,ee_pos_err,e_task_norm,trans_err_norm
0.833,0.6172252557494611,1.5742817014661505,1.2780637532902015,-0.5168227471110056,-0.01161279193994283,0.001096028627928778,-0.21950726748258345,-0.5787117499265172,1.157369690135873,10.495211343107671,4.260212510967339,-1.7227424903700188,-0.021775345846508212,0.007306857519525187,-0.7316908916086116,-1.9290391664217241,-0.0033817014661505773,-0.023211343107671922,-0.19728370395086403,-0.2316297776294816,-0.11054325920982719,-1.5707963267948966,0.0,0.20797570448519961,-0.14760369202309156,-0.1766046021827533,-1.5708046796039514,-0.2275798001266809,2.524588386530411,-0.4052594084360637,-0.08402608560639002,0.06606134297292612,8.35280905508995e-06,0.2275798001266809,-0.7422199970399994,0.44533199822399955,0.14844399940799985,0.0,0.0,-0.010549647509896148,0.011117935923909979,0.0287070310259607,8.308635218405033e-07,-0.36030044164972935,-0.7316703495301032,0.4342140623000896,0.11973696838203915,-8.308635218405033e-07,0.36030044164972935,40.0,40.0,40.0,3.0,3.0,6.0,6.0,6.0,0.5,0.5,-20.600398434623166,-0.7557590504550635,3.3608755292092796,2.4642995404349596e-05,0.8628896212049073,-20.600398434623166,-0.7557590504550635,3.3608755292092796,2.4642995404349596e-05,0.8628896212049073,-0.1476049894116871,-0.3234246029604204,-0.32277144472458996,0.14300720312110382,-0.20797570450536984,0.2295468071455975,0.22908035594848553,-0.10149434574724392,-1.5277917819744857e-06,-0.2550299323528238,-0.025031332839819953,-0.04059356652208468,4.36428670980149e-06,-9.162448577626492e-06,-9.161782443811717e-06,1.9344525981068728e-06,-5.990763440877345e-06,-0.9999999996956888,-0.9999999996956888,1.000000000139778,1.8264580195029136,0.2550316205801639,0.2531216123842955,0.10955277360423046,8.254332737952872,3.197890809795728,4.769180127512502,5.529073997183028,-2.1428403959415423,1.7054351688640617,0.7153770191268753,1.6587221991549084,-0.6428521187824626,False,False,joint_direct_debug,0.0,3.197890809795728,4.769180127512502,5.529073997183028,-2.1428403959415423,0.0,6.690479950410986,7608.852142350076,0.41909923247724223,0.47691952960550554,0.0
0.834,0.6170131980493956,1.574282672355731,1.2778485207688273,-0.517738224149203,-0.21205770006548744,0.00097088958043544,-0.21523252137432877,-0.9154770381973946,1.1569720570961852,10.495217815704875,4.259495069229424,-1.7257940804973435,-0.3976330396877694,0.006472597202902933,-0.7174417379144292,-3.0515901273246486,-0.0033826723557310867,-0.023217815704875022,-0.19802370173235212,-0.23118577896058873,-0.11039525965352959,-1.5707963267948966,0.0,0.207945235300016,-0.14751577079693137,-0.17656225125903863,-1.5708046803394509,-0.2282810142625491,2.5245770728442776,-0.40596893703236814,-0.08367000816365736,0.06616699160550904,8.353544554307035e-06,0.22828101426254932,-0.7377689126399996,0.4426613475839996,0.1475537825279999,0.0,0.0,-0.03047622639502963,0.08790653225756913,0.04239909196798651,-7.376882179391858e-07,-0.7012141359737187,-0.7072926862449699,0.3547548153264305,0.10515469056001338,7.376882179391858e-07,0.7012141359737187,40.0,40.0,40.0,3.0,3.0,6.0,6.0,6.0,0.5,0.5,-20.482513598764545,-1.2182714345877113,3.277607807580442,2.5429477771890698e-05,1.0354501107745073,-20.482513598764545,-1.2182714345877113,3.277607807580442,2.5429477771890698e-05,1.0354501107745073,-0.14751706788052044,-0.3234387313394427,-0.32278529249474275,0.14300547161727462,-0.20794523528100406,0.22945371244698087,0.22898727061737567,-0.1014475223826139,-1.527625248520792e-06,-0.25495420501175925,-0.02495560623427817,-0.0407165235138951,4.363620575986715e-06,-9.168887871169318e-06,-9.168665826564393e-06,1.9408918916496987e-06,-5.99187366390197e-06,-0.9999999996956888,-0.9999999996956888,1.000000000139778,1.8264252165140349,0.2549558926065735,0.2531489688763796,0.10953579105473311,7.846355854107581,3.2748428778823744,4.474211305978452,5.215240691798469,-1.9035235828682073,1.7464737067746703,0.6711316958967678,1.5645722075395405,-0.5710570748604622,False,False,joint_direct_debug,0.0,3.2748428778823744,4.474211305978452,5.215240691798469,-1.9035235828682073,0.0,6.689156689196107,7604.628056922065,0.4197291591179959,0.47780931387106806,2.220446049250313e-16
0.835,0.6170245142197899,1.5742836094432455,1.2776319327187193,-0.5183387890867278,0.011316170394269659,0.0009370875144715715,-0.21658805010792223,-0.6005649375248239,1.156993276241871,10.495224062954971,4.258773109062398,-1.727795963622426,0.021219145685860977,0.006247250096477144,-0.7219601670264074,-2.0018831250827462,-0.003383609443245561,-0.023224062954971814,-0.19875922854999997,-0.23074446287000003,-0.11024815429000001,-1.5707963267948966,0.0,0.20792729157918696,-0.14750657967273217,-0.1765326140745971,-1.5708046794789479,-0.2286659283052841,2.524365714712311,-0.40668652012918693,-0.08323788319726785,0.0662844597845971,8.352684051082804e-06,0.2286659283052841,-0.7332781500000003,0.43996689000000005,0.14665563000000004,0.0,0.0,-0.017942386916107833,0.009190454647998503,0.029655297588267578,8.597528686631935e-07,-0.38491404275516783,-0.7153357630838925,0.43077643535200155,0.11700033241173247,-8.597528686631935e-07,0.38491404275516783,40.0,40.0,40.0,3.0,3.0,6.0,6.0,6.0,0.5,0.5,-20.559475383670833,-0.7448567157787052,3.3533803858542788,2.4628175718916816e-05,0.8784548062934362,-20.559475383670833,-0.7448567157787052,3.3533803858542788,2.4628175718916816e-05,0.8784548062934362,-0.14750787659389974,-0.32341196273821815,-0.32275835333550607,0.142991530768799,-0.2079272915789243,0.22944022394499886,0.22897364998497594,-0.10144006469536837,-1.5274587150670982e-06,-0.25493425190314944,-0.024935653833435545,-0.040784009197603055,4.36428670980149e-06,-9.172218540243193e-06,-9.172218540243193e-06,1.944222560723574e-06,-5.992095708506895e-06,-0.9999999996956888,-0.9999999996956888,0.9999999999177334,1.826406879264217,0.2549359394960572,0.2531732858229098,0.10951920942708976,8.213678682380678,3.18755021142819,4.7449338687594,5.503116320622296,-2.1225820337078534,1.6999205277546536,0.71174008031391,1.6509348961866888,-0.636774610112356,False,False,joint_direct_debug,0.0,3.18755021142819,4.7449338687594,5.503116320622296,-2.1225820337078534,0.0,6.682518658843633,7605.635397183266,0.42035314327973683,0.47854384052077203,0.0
0.836,0.6172358723685217,1.5742849452957643,1.277402933255935,-0.5186920694880574,0.21135814873185305,0.0013358525187755796,-0.22899946278434513,-0.35328040132958227,1.1573895975408246,10.49523296863843,4.258009777519783,-1.7289735649601912,0.39632129895340906,0.008905683458503864,-0.7633315426144838,-1.1776013377652743,-0.0033849452957643855,-0.02323296863843005,-0.19949024496844797,-0.23030585301893122,-0.1101019510063104,-1.5707963267948966,0.0,0.2079190687260719,-0.14756681911615058,-0.1765128294144401,-1.5708046771550188,-0.22879154636267862,2.52437809500766,-0.4074093136945199,-0.08273903390278065,0.0664108784081297,8.350360122477696e-06,0.22879154636267884,-0.7287481958400011,0.4372489175040005,0.14574963916800018,0.0,0.0,-0.008232068397703539,-0.0602402004926397,0.01979175512486931,2.3239310896304554e-06,-0.1256180573011971,-0.7205161274422975,0.4974891179966402,0.12595788404313088,-2.3239310896304554e-06,0.1256180573011971,40.0,40.0,40.0,3.0,3.0,6.0,6.0,6.0,0.5,0.5,-20.619469312434582,-0.32462664813138487,3.4121824405839734,2.388911482261786e-05,0.7491836677386351,-20.619469312434582,-0.32462664813138487,3.4121824405839734,2.388911482261786e-05,0.7491836677386351,-0.14756811579641482,-0.32334732741334804,-0.3226935656741592,0.14296590833406952,-0.20791906871209243,0.2294971236799226,0.22903023375042686,-0.10146731888038829,-1.5274864706427138e-06,-0.25496240553535277,-0.02496380857586189,-0.04080603208111988,4.3653969328261155e-06,-9.172662629453043e-06,-9.172662629453043e-06,1.944666649933424e-06,-5.990763440877345e-06,-0.9999999999177334,-0.9999999996956888,0.9999999999177334,1.8264003969980245,0.25496409342634924,0.2531961740944968,0.10950212215224961,8.528128863747286,3.110262605376219,4.97358750176835,5.745056020632838,-2.3049961224093085,1.6587030474471376,0.7460381252652525,1.7235168061898511,-0.6914988367227926,False,False,joint_direct_debug,0.0,3.110262605376219,4.97358750176835,5.745056020632838,-2.3049961224093085,0.0,6.692954968164413,7607.1320047907075,0.42096769479491297,0.47914932238697666,2.220446049250313e-16
0.837,0.6172234955931087,1.5742864491510467,1.2771702965116125,-0.5194332032318125,-0.012376775413020541,0.0015038552822454704,-0.23263674432233147,-0.7411337437551198,1.1573663896364312,10.49524299434031,4.257234321705376,-1.7314440107727085,-0.023207904393438103,0.01002570188163647,-0.7754558144077716,-2.470445812517066,-0.0033864491510466888,-0.023242994340311185,-0.20021671204193597,-0.22986997277483842,-0.1099566575916128,-1.5707963267948966,0.0,0.2078895250036158,-0.14754198304568267,-0.17647713391003306,-1.570804676531208,-0.22930154714324047,2.5245908471072425,-0.40810623704555177,-0.08232798972915575,0.06652047631842026,8.349736311252798e-06,0.22930154714324047,-0.7241795426400004,0.43450772558400014,0.14483590852800005,0.0,0.0,-0.029541113604710886,0.024833634940369255,0.035724188949756513,6.227622670133171e-07,-0.5100007807402163,-0.6946384290352895,0.40967409064363086,0.10911171957824353,-6.227622670133171e-07,0.5100007807402163,40.0,40.0,40.0,3.0,3.0,6.0,6.0,6.0,0.5,0.5,-20.49208005603381,-0.8350750453044453,3.3154893702062718,2.4737827800251734e-05,0.9429050317998295,-20.49208005603381,-0.8350750453044453,3.3154893702062718,2.4737827800251734e-05,0.9429050317998295,-0.1475432794828535,-0.3233210587733071,-0.3226670092226769,0.14295017461418702,-0.20788952491412882,0.2294724616991317,0.22900537968717494,-0.10145349095547207,-1.5271811593109419e-06,-0.25492393852799555,-0.02492534276199443,-0.04089543678698071,4.365841022035966e-06,-9.177103521551544e-06,-9.177325566156469e-06,1.948885497427e-06,-5.99098548548227e-06,-0.9999999999177334,-0.9999999996956888,1.000000000139778,1.8263762676636857,0.25492562627032234,0.2532232495962384,0.10948415918115693,8.06627956452791,3.1970613371531322,4.645791653484729,5.395336765898804,-2.0373084976393367,1.7049928111037653,0.6968687480227093,1.6186010297696412,-0.611192549291801,False,False,joint_direct_debug,0.0,3.1970613371531322,4.645791653484729,5.395336765898804,-2.0373084976393367,0.0,6.696103606570312,7604.36502584056,0.42157544560375815,0.47992996569286583,0.0
0.838,0.6170107499132343,1.5742875614977507,1.2769480561072934,-0.5204749590316269,-0.21274567987443702,0.0011123467039895606,-0.2222404043190306,-1.0417557998143572,1.156967466553974,10.495250409985005,4.256493520357645,-1.734916530105423,-0.39892308245722297,0.007415644693263738,-0.7408013477301021,-3.472519332714524,-0.0033875614977507684,-0.02325040998500505,-0.20093859132006398,-0.22943684520796162,-0.1098122817359872,-1.5707963267948966,0.0,0.20784333854303647,-0.14744272489065874,-0.17642921026440384,-1.570804677463903,-0.23012217361077703,2.524580155616226,-0.40878192986310047,-0.08199412031730288,0.06661692852841664,8.350669006507161e-06,0.23012217361077703,-0.7195726886400005,0.4317436131840002,0.14391453772800006,0.0,0.0,-0.04619292862387872,0.09923793573732019,0.04798804951632459,-9.353874185429382e-07,-0.820626467619747,-0.6733797600161218,0.33250567744667997,0.09592648821167546,9.353874185429382e-07,0.820626467619747,40.0,40.0,40.0,3.0,3.0,6.0,6.0,6.0,0.5,0.5,-20.39155575462075,-1.2847307480120356,3.240236070406718,2.551970072879295e-05,1.1006797546422047,-20.39155575462075,-1.2847307480120356,3.240236070406718,2.551970072879295e-05,1.1006797546422047,-0.14744402099253762,-0.3233307840633248,-0.3226764268698945,0.14294433568762255,-0.20784333842893687,0.229375942101262,0.22890885126303218,-0.10140362405319792,-1.5268897257669778e-06,-0.25482883239669185,-0.024830237657647025,-0.04103927296605914,4.3651748882211905e-06,-9.185541216538695e-06,-9.185541216538695e-06,1.956212969389526e-06,-5.992095708506895e-06,-0.9999999996956888,-0.9999999996956888,1.000000000139778,1.8263378701520658,0.2548305197066597,0.253252453727786,0.10946647345110466,7.6935557515461594,3.2736241596537288,4.372146055687755,5.104652523272781,-1.8168782149222982,1.7458237643433336,0.6558219083531632,1.5313957569818344,-0.5450634644766894,False,False,joint_direct_debug,0.0,3.2736241596537288,4.372146055687755,5.104652523272781,-1.8168782149222982,0.0,6.692646726638954,7604.549955996614,0.42218055053796655,0.4808531293158562,0.0
0.839,0.6170214447113136,1.5742884167491271,1.2767299981882332,-0.5211740848983121,0.01069479807927054,0.0008552513763541597,-0.2180579190602164,-0.6991258666852019,1.1569875205537477,10.495256111660847,4.255766660627444,-1.7372469496610403,0.020053999773618113,0.005701675842361064,-0.7268597302007214,-2.3304195556173397,-0.0033884167491271544,-0.023256111660847623,-0.20165584485355192,-0.22900649308786886,-0.10966883102928962,-1.5707963267948966,0.0,0.20781191403398505,-0.1474237745827865,-0.17639529662702472,-1.570804676790739,-0.2306040968738552,2.524369361805516,-0.40946775888753695,-0.08158271850508236,0.0667264655977351,8.349995842316105e-06,0.2306040968738552,-0.7149281378399999,0.42895688270399984,0.14298562756799993,0.0,0.0,-0.03142167025589962,0.018948773702239567,0.03393918568729237,6.721965745286203e-07,-0.4819232631962449,-0.6835064675841003,0.41000810900176027,0.10904644188070756,-6.721965745286203e-07,0.4819232631962449,40.0,40.0,40.0,3.0,3.0,6.0,6.0,6.0,0.5,0.5,-20.47974916100608,-0.8032600861927328,3.323337275193649,2.4713889239684002e-05,0.932773922219688,-20.47974916100608,-0.8032600861927328,3.323337275193649,2.4713889239684002e-05,0.932773922219688,-0.1474250704708302,-0.32330067098462756,-0.3226461583183404,0.1429271039576907,-0.20781191406582522,0.2293597769903455,0.2288925653459728,-0.10139369713280111,-1.5266954367376684e-06,-0.2547922376000544,-0.024793643457754477,-0.041123729643821605,4.366285111245816e-06,-9.189982108637196e-06,-9.189982108637196e-06,1.9604318168831014e-06,-5.991651619297045e-06,-0.9999999996956888,-0.9999999999177334,1.000000000139778,1.8263150020039032,0.2547939249530753,0.25327787255790174,0.10944963002172263,8.080650801244225,3.1861448168183117,4.657346628306505,5.408680566492096,-2.0495598286860304,1.6991710308092056,0.6986019942459757,1.6226041699476288,-0.6148679486058091,False,False,joint_direct_debug,0.0,3.1861448168183117,4.657346628306505,5.408680566492096,-2.0495598286860304,0.0,6.684663066121683,7607.308667479229,0.4227816902196118,0.4816121430185873,3.1401849173675503e-16
0.84,0.6172322392061985,1.5742894973348998,1.276504277340155,-0.521601517273348,0.21079449488490756,0.0010805857725642372,-0.2257208480782069,-0.4274323750359667,1.1573827849356808,10.495263315566,4.255014257800517,-1.7386717242444936,0.3952643819330725,0.007203905150428248,-0.7524028269273563,-1.4247745834532224,-0.0033894973348997937,-0.02326331556600003,-0.2023684352000001,-0.22857893887999994,-0.10952631295999998,-1.5707963267948966,0.0,0.20779221759261246,-0.14747565787359165,-0.1763723890550507,-1.5708046746438422,-0.2308068902495397,2.524382255962429,-0.4101606527926126,-0.08110328100640829,0.06684607609505072,8.347848945433611e-06,0.2308068902495397,-0.7102463999999999,0.4261478399999999,0.14204927999999994,0.0,0.0,-0.0197034284446252,-0.051881941123888636,0.022916734784613268,2.1468877296835022e-06,-0.2027933754832345,-0.6905429715553747,0.4780297811238885,0.11913254521538667,-2.1468877296835022e-06,0.2027933754832345,40.0,40.0,40.0,3.0,3.0,6.0,6.0,6.0,0.5,0.5,-20.549683941036754,-0.3759525535130006,3.388638315094349,2.3970102971459084e-05,0.7938173584902364,-20.549683941036754,-0.3759525535130006,3.388638315094349,2.3970102971459084e-05,0.7938173584902364,-0.14747695356587265,-0.32323363528818927,-0.3225790181499155,0.14289892380503488,-0.20779221759914535,0.2294146633913252,0.22894716987520436,-0.10141899417503986,-1.5264872699205512e-06,-0.25480619823825545,-0.02480760481760047,-0.04115926621750532,4.367617378875366e-06,-9.191092331661821e-06,-9.191314376266746e-06,1.9617640845126516e-06,-5.990763440877345e-06,-0.9999999996956888,-1.000000000139778,0.9999999999177334,1.8263049311058825,0.25480788586008013,0.25330121663484334,0.10943265993113169,8.41368313613122,3.108714870991596,4.898836611026681,5.664942236844413,-2.244055497926785,1.6578776406998181,0.7348254916540021,1.699482671053324,-0.6732166493780355,False,False,joint_direct_debug,0.0,3.108714870991596,4.898836611026681,5.664942236844413,-2.244055497926785,0.0,6.695704350679505,7616.202601246537,0.42337441468565024,0.48223409443435405,2.220446049250313e-16
0.841,0.6172193491004191,1.5742906351205987,1.2762784530995992,-0.522395715379102,-0.012890105779425148,0.0011377856989777033,-0.2258242405558295,-0.7941981057539691,1.1573586144766905,10.495270900803993,4.254261510331998,-1.7413190512636734,-0.024170458990109035,0.007585237993184689,-0.7527474685194318,-2.647327019179897,-0.003390635120598784,-0.0232709008039933,-0.20307632542964796,-0.22815420474221124,-0.10938473491407041,-1.5707963267948966,0.0,0.20775311061954294,-0.14744387685169988,-0.17633435420257237,-1.5708046741943344,-0.23137640182320607,2.5245948777294016,-0.41082943604919087,-0.08071032789051136,0.06694961928850196,8.347399437891312e-06,0.23137640182320585,-0.7055279906399994,0.42331679438399955,0.14110559812799983,0.0,0.0,-0.03910327215097793,0.03177760027848169,0.03806882893876986,4.4805055685634946e-07,-0.5695115736258289,-0.6664247184890214,0.39153919410551785,0.10303676918922997,-4.4805055685634946e-07,0.5695115736258289,40.0,40.0,40.0,3.0,3.0,6.0,6.0,6.0,0.5,0.5,-20.431725752901766,-0.879177950987347,3.2962053866754584,2.481817303524576e-05,0.978884992282532,-20.431725752901766,-0.879177950987347,3.2962053866754584,2.481817303524576e-05,0.978884992282532,-0.1474451722244252,-0.32320557580289844,-0.32255073914577714,0.14288109254079195,-0.20775311049270329,0.22938848306952586,0.22892084657055722,-0.10140356859755784,-1.5262235919522027e-06,-0.25475591285128996,-0.02475732052698021,-0.04125905558871601,4.367839423480291e-06,-9.196199357575097e-06,-9.196199357575097e-06,1.9666490658210023e-06,-5.99098548548227e-06,-0.9999999999177334,-0.9999999999177334,0.9999999999177334,1.8262779882551918,0.2547576003988669,0.2533282385258699,0.10941510613646839,7.972379056226637,3.1952003813492436,4.583361585430281,5.328515877085165,-1.9872688454358902,1.7040003633735517,0.6875042378145422,1.5985547631255494,-0.596180653630767,False,False,joint_direct_debug,0.0,3.1952003813492436,4.583361585430281,5.328515877085165,-1.9872688454358902,0.0,6.684403511748448,7626.864925483172,0.4240666110232571,0.4830240920139472,0.0
0.842,0.6170067269508753,1.574291829241735,1.276068197032169,-0.5226271754363869,-0.2126221495437513,0.0011941211361437235,-0.21025606743024827,-0.23146005728487518,1.1569599230280805,10.495278861611567,4.253560656773897,-1.7420905847879564,-0.39869144861007183,0.00796080757429149,-0.7008535581008276,-0.7715335242829173,-0.0033918292417349782,-0.023278861611567336,-0.20377947913113598,-0.22773231252131843,-0.10924410417377281,-1.5707963267948966,0.0,0.20781882108598687,-0.14742407967426,-0.17631989802852283,-1.570804673655564,-0.2313987986602979,2.524583842398043,-0.41159830021712285,-0.08030823284705843,0.06707579385475002,8.346860667529654e-06,0.2313987986602979,-0.7007734310400013,0.4204640586240007,0.14015468620800023,0.0,0.0,0.06570978448568998,0.019808645619811344,0.014461032698610817,5.388635447157561e-07,-0.022396836983604645,-0.7664832155256913,0.4006554130041894,0.1256936535093894,-5.388635447157561e-07,0.022396836983604645,40.0,40.0,40.0,3.0,3.0,6.0,6.0,6.0,0.5,0.5,-21.06283130183906,-0.8083968358572013,3.4371936752463372,2.4771150230231084e-05,0.705394814472696,-21.06283130183906,-0.8083968358572013,3.4371936752463372,2.4771150230231084e-05,0.705394814472696,-0.14742537504663922,-0.32324255035132143,-0.3225873907858334,0.1429018962051387,-0.20781882113796168,0.22931139345705454,0.22884373729326057,-0.10137265196719092,-1.5268342146157465e-06,-0.25479804767469805,-0.024799456266322295,-0.04126297969975212,4.367173289665516e-06,-9.196199357575097e-06,-9.196421402180022e-06,1.9666490658210023e-06,-5.99187366390197e-06,-0.9999999996956888,-0.9999999999177334,0.9999999999177334,1.8262762575738065,0.2547997347682702,0.2533483098779746,0.10939955865716153,8.693950378810674,3.2731864071038803,5.04184365031099,5.818971890218211,-2.364403239771446,1.7455903109084994,0.7562765475466485,1.7456915670654631,-0.7093209719314338,False,False,joint_direct_debug,0.0,3.2731864071038803,5.04184365031099,5.818971890218211,-2.364403239771446,0.0,6.694092506648682,7613.134157380088,0.42466488120274437,0.48363947235206745,0.0
0.843,0.6170177651453593,1.574293576194124,1.2758428406806004,-0.5232842666968014,0.011038194483977082,0.0017469523888924846,-0.2253563515685317,-0.657091260414487,1.1569806209363573,10.495290507960826,4.252809468935335,-1.744280888989338,0.020697908276724325,0.01164634925928323,-0.7511878385617724,-2.190304201381623,-0.0033935761941239484,-0.023290507960826545,-0.20447786041726407,-0.22731328374964155,-0.10910442791654719,-1.5707963267948966,0.0,0.20779542859097397,-0.1474109343680527,-0.17628761893872086,-1.570804672844041,-0.2318322805876698,2.5243725113502937,-0.412273289008238,-0.07990234938158886,0.06718319102217367,8.346049144236645e-06,0.2318322805876698,-0.6959832482399997,0.4175899489439997,0.1391966496479999,0.0,0.0,-0.023390519480091396,0.013144265803782612,0.03230105753760757,8.10758884850606e-07,-0.43348192733581464,-0.6725927287599083,0.4044456831402171,0.10689559211039235,-8.10758884850606e-07,0.43348192733581464,40.0,40.0,40.0,3.0,3.0,6.0,6.0,6.0,0.5,0.5,-20.52648793288897,-0.7694198764222517,3.3287011935493007,2.4632767990284632e-05,0.9122378054309167,-20.52648793288897,-0.7694198764222517,3.3287011935493007,2.4632767990284632e-05,0.9122378054309167,-0.14741222943703836,-0.32321369231036456,-0.32255821008631,0.14288617539159887,-0.20779542858617717,0.2292962843347679,0.22882838844606734,-0.10136387018633286,-1.5265844144352059e-06,-0.254771362562245,-0.02477277262491473,-0.04133892475555179,4.367617378875366e-06,-9.199974115858822e-06,-9.199752071253897e-06,1.970201779499803e-06,-5.991651619297045e-06,-0.9999999996956888,-0.9999999999177334,0.9999999999177334,1.826255574812873,0.25477304956273517,0.2533739151774971,0.10938225273205715,8.139418481426349,3.1857267344366127,4.697721292173189,5.4502231332442665,-2.08032710124931,1.6989480674750455,0.7046581938259784,1.63506693997328,-0.6240981303747929,False,False,joint_direct_debug,0.0,3.1857267344366127,4.697721292173189,5.4502231332442665,-2.08032710124931,0.0,6.697310693595526,7596.793967429736,0.42518126063757955,0.4843691131920223,0.0
0.844,0.6172291016999779,1.5742952161305985,1.275618252090399,-0.5242723135413331,0.21133655461853973,0.0016399364747068628,-0.2245885902015591,-0.9880468445316419,1.1573769017438176,10.495301440870657,4.25206084030133,-1.7475743784711104,0.39628080746022826,0.010932909831379086,-0.7486286340051971,-3.29348948177214,-0.003395216130598566,-0.02330144087065733,-0.205171433930752,-0.2268971396415488,-0.1089657132138496,-1.5707963267948966,0.0,0.20769502388988603,-0.1474057012295081,-0.17624157184652126,-1.5708046718188144,-0.23259738004465946,2.524384931516992,-0.412866457820638,-0.0794914384120407,0.06727585863267166,8.345023918110428e-06,0.23259738004465946,-0.6911579750399994,0.4146947850239996,0.13823159500799986,0.0,0.0,-0.10039040767227547,0.005244998896436828,0.04610383646337229,1.022814364497247e-06,-0.7650994570252365,-0.590767567367724,0.4094497861275628,0.09212775854462757,-1.022814364497247e-06,0.7650994570252365,40.0,40.0,40.0,3.0,3.0,6.0,6.0,6.0,0.5,0.5,-20.059263717031865,-0.7229588197162515,3.2438008965746317,2.452366457208266e-05,1.0803418686465966,-20.059263717031865,-0.7229588197162515,3.2438008965746317,2.452366457208266e-05,1.0803418686465966,-0.14740699598447815,-0.3231276762410973,-0.3224719850591917,0.14283891643096513,-0.20769502381834393,0.2293379342543922,0.22886968154001153,-0.10137572896418146,-1.5258072583179683e-06,-0.2546864487779077,-0.02468786010345614,-0.041472949435794604,4.369393735714766e-06,-9.207745677031198e-06,-9.207745677031198e-06,1.9770851622524788e-06,-5.99098548548227e-06,-0.9999999996956888,-1.000000000139778,1.000000000139778,1.8262195977215232,0.25468813624837316,0.25340276692550884,0.1093644850121646,7.67799850868475,3.1070193338484997,4.409407390292314,5.142662863060572,-1.8461411381013209,1.656973410741405,0.6614111085438471,1.5427988589181716,-0.5538423414303962,False,False,joint_direct_debug,0.0,3.1070193338484997,4.409407390292314,5.142662863060572,-1.8461411381013209,0.0,6.710996363445555,7620.550669438605,0.4256994612885317,0.4851857203197744,0.0
0.845,0.6172166895392414,1.5742960278108789,1.2754150737851557,-0.5254958927857767,-0.01241216073654866,0.0008116802804285605,-0.20317830524313407,-1.223579244443631,1.1573536274877956,10.495306852072526,4.251383579283853,-1.751652975952589,-0.023274256022030117,0.005411201869523737,-0.6772610174771136,-4.078597481478771,-0.0033960278108788877,-0.02330685207252614,-0.20586016485000008,-0.22648390108999994,-0.10882796702999999,-1.5707963267948966,0.0,0.20758735140555984,-0.14732541035086247,-0.1761859212373919,-1.5708046724330988,-0.23361859258975537,2.5245971387046544,-0.4134475162555599,-0.07915849073913747,0.06735795420739192,8.345638202289507e-06,0.23361859258975537,-0.6862981500000003,0.41177889000000006,0.13725963000000002,0.0,0.0,-0.10765688430483315,0.08027776275956623,0.05574643809565152,-6.188360220219504e-07,-1.0212125449879683,-0.5786412656951672,0.33150112724043385,0.0815131919043485,6.188360220219504e-07,1.0212125449879683,40.0,40.0,40.0,3.0,3.0,6.0,6.0,6.0,0.5,0.5,-20.0097482443934,-1.177332866122896,3.183397319721768,2.5346332617879495e-05,1.2114620502632503,-20.0097482443934,-1.177332866122896,3.183397319721768,2.5346332617879495e-05,1.2114620502632503,-0.14732670478023735,-0.32308514102963315,-0.3224292917519689,0.14280556250023668,-0.2075873515167137,0.22930171354740292,0.22883336092682782,-0.10134938993600073,-1.5250162244129228e-06,-0.2545521729790945,-0.024553584915265603,-0.04165180032822402,4.371170092554166e-06,-9.217737684252825e-06,-9.21795972885775e-06,1.98596694644948e-06,-5.991207530087195e-06,-0.9999999999177334,-1.000000000139778,0.9999999999177334,1.8261718153651507,0.2545538607151636,0.2534321669366488,0.1093478984287772,7.368685353623383,3.1923575711183263,4.173085134301417,4.892690050815405,-1.6593135651080944,1.7024842926774033,0.6259627701452125,1.4678070152446214,-0.4977940695324283,False,False,joint_direct_debug,0.0,3.1923575711183263,4.173085134301417,4.892690050815405,-1.6593135651080944,0.0,6.687507724725234,7633.532015777915,0.4263257401165296,0.4861272016892929,2.220446049250313e-16
